ticker,trading_date,open_price,high_price,low_price,close_price,adj_close_price,volume,daily_return_pct,trading_value_usd,year_month,ma_50,volatility_30d
UNH,2023-07-24,522.48,525.57,513.2,520.42,520.42,12329870,-0.99,6416710945.4,2023-07,557.93,1.74
UNH,2023-07-25,519.54,526.58,513.44,518.86,518.86,23069016,-0.3,11969589641.76,2023-07,554.39,1.73
UNH,2023-07-26,529.27,537.28,525.31,530.44,530.44,18765110,2.23,9953764948.4,2023-07,551.08,1.8
UNH,2023-07-27,550.69,558.69,543.27,551.24,551.24,12489676,3.92,6884808998.24,2023-07,549.08,2.06
UNH,2023-07-28,560.13,563.08,553.85,557.59,557.59,7278443,1.15,4058387032.37,2023-07,547.17,2.07
UNH,2023-07-31,554.18,559.16,552.99,556.83,556.83,6820526,-0.14,3797873492.58,2023-07,546.43,1.87
UNH,2023-08-01,559.32,564.34,556.55,561.2,561.2,23436110,0.79,13152344932.0,2023-08,546.06,1.88
UNH,2023-08-02,565.09,569.7,559.5,564.72,564.72,25930055,0.63,14643220659.6,2023-08,545.43,1.85
UNH,2023-08-03,564.84,570.2,562.79,564.74,564.74,18198875,0.0,10277632667.5,2023-08,545.51,1.76
UNH,2023-08-04,571.75,579.2,567.36,573.24,573.24,13083645,1.51,7500068659.8,2023-08,545.82,1.79
UNH,2023-08-07,565.6,571.63,561.36,564.12,564.12,14281915,-1.59,8056713889.8,2023-08,545.55,1.83
UNH,2023-08-08,591.39,595.8,582.68,593.21,593.21,25757160,5.16,15279404883.6,2023-08,547.22,2.12
UNH,2023-08-09,595.91,598.34,592.34,595.72,595.72,8683849,0.42,5173142526.28,2023-08,548.73,2.11
UNH,2023-08-10,609.91,616.94,598.78,607.74,607.74,19336774,2.02,11751731030.76,2023-08,551.26,2.1
UNH,2023-08-11,613.53,614.54,603.94,612.79,612.79,6195146,0.83,3796323517.34,2023-08,555.1,1.85
UNH,2023-08-14,607.78,609.41,600.62,606.8,606.8,11893129,-0.98,7216750677.2,2023-08,558.59,1.88
UNH,2023-08-15,610.82,613.84,602.19,611.43,611.43,28921775,0.76,17683640888.25,2023-08,562.51,1.85
UNH,2023-08-16,625.34,631.3,620.91,623.95,623.95,15239209,2.05,9508504455.55,2023-08,567.95,1.61
UNH,2023-08-17,638.56,647.9,633.07,635.61,635.61,11513219,1.87,7317917128.59,2023-08,573.81,1.62
UNH,2023-08-18,619.08,622.27,612.72,621.16,621.16,21694992,-2.27,13476061230.72,2023-08,578.59,1.78
UNH,2023-08-21,611.93,622.56,607.87,614.66,614.66,29409421,-1.05,18076794711.86,2023-08,583.3,1.78
XOM,2023-01-03,114.46,115.71,114.17,114.54,114.54,23752084,2.27,2720563701.36,2023-01,114.54,
XOM,2023-01-04,114.88,115.66,113.27,115.39,115.39,6526771,0.74,753124105.69,2023-01,114.96,1.08
XOM,2023-01-05,114.72,116.16,114.39,115.17,115.17,19136581,-0.19,2203960033.77,2023-01,115.03,1.24
XOM,2023-01-06,111.21,113.26,109.62,111.76,111.76,12312645,-2.96,1376061205.2,2023-01,114.22,2.2
XOM,2023-01-09,109.76,111.09,108.48,109.29,109.29,7167911,-2.21,783380993.19,2023-01,113.23,2.14
XOM,2023-01-10,110.71,112.18,109.43,110.98,110.98,14624313,1.54,1623006256.74,2023-01,112.86,2.08
XOM,2023-01-11,112.65,113.88,111.2,112.76,112.76,23123730,1.6,2607431794.8,2023-01,112.84,2.01
XOM,2023-01-12,112.62,113.98,111.43,112.16,112.16,10653721,-0.54,1194921347.36,2023-01,112.76,1.87
XOM,2023-01-13,109.07,109.75,107.96,109.09,109.09,10929226,-2.74,1192269264.34,2023-01,112.35,1.98
XOM,2023-01-16,106.33,108.23,105.45,106.67,106.67,7543799,-2.21,804697039.33,2023-01,111.78,1.97
XOM,2023-01-17,108.09,109.34,107.12,107.63,107.63,24598155,0.9,2647499422.65,2023-01,111.4,1.91
XOM,2023-01-18,105.72,107.28,104.77,105.5,105.5,8038147,-1.98,848024508.5,2023-01,110.91,1.88
XOM,2023-01-19,101.27,101.77,100.21,100.93,100.93,15493365,-4.33,1563745329.45,2023-01,110.14,2.09
XOM,2023-01-20,98.52,99.02,97.35,98.45,98.45,8956972,-2.46,881813893.4,2023-01,109.31,2.06
XOM,2023-01-23,100.01,101.25,98.32,99.61,99.61,32573081,1.18,3244604598.41,2023-01,108.66,2.06
XOM,2023-01-24,99.12,99.33,97.97,98.69,98.69,6466866,-0.92,638215005.54,2023-01,108.04,1.99
XOM,2023-01-25,100.4,101.32,99.2,100.36,100.36,22355614,1.7,2243609421.04,2023-01,107.59,2.02
XOM,2023-01-26,98.07,98.6,96.87,97.79,97.79,16943403,-2.56,1656895379.37,2023-01,107.04,2.01
XOM,2023-01-27,95.82,97.0,94.52,95.62,95.62,9440690,-2.22,902718777.8,2023-01,106.44,1.98
XOM,2023-01-30,95.12,95.61,94.5,94.78,94.78,20933939,-0.88,1984118738.42,2023-01,105.86,1.93
XOM,2023-01-31,97.31,98.7,96.09,97.55,97.55,25196918,2.92,2457959350.9,2023-01,105.01,1.99
XOM,2023-02-01,97.09,98.11,95.87,96.94,96.94,13927900,-0.62,1350170626.0,2023-02,104.09,1.96
XOM,2023-02-02,95.62,96.26,94.26,95.67,95.67,9118881,-1.31,872403345.27,2023-02,103.11,1.95
XOM,2023-02-03,95.75,95.94,94.88,95.33,95.33,12760457,-0.35,1216454365.81,2023-02,102.29,1.89
XOM,2023-02-06,94.64,95.71,92.78,94.19,94.19,9844329,-1.2,927237348.51,2023-02,101.54,1.87
XOM,2023-02-07,92.35,93.61,91.34,92.29,92.29,34491907,-2.02,3183258097.03,2023-02,100.6,1.81
XOM,2023-02-08,91.52,92.2,90.91,91.9,91.9,7013085,-0.42,644502511.5,2023-02,99.56,1.72
XOM,2023-02-09,94.23,94.6,93.42,93.78,93.78,8406129,2.05,788326777.62,2023-02,98.64,1.85
XOM,2023-02-10,95.14,95.49,94.7,95.32,95.32,16108749,1.64,1535485954.68,2023-02,97.95,1.87
XOM,2023-02-13,95.63,96.53,95.33,95.51,95.51,17436369,0.2,1665347603.19,2023-02,97.39,1.84
XOM,2023-02-14,96.9,97.5,96.5,96.64,96.64,17149443,1.18,1657322171.52,2023-02,96.84,1.86
XOM,2023-02-15,96.01,96.66,95.47,95.93,95.93,42128562,-0.73,4041392952.66,2023-02,96.36,1.83
XOM,2023-02-16,96.18,97.12,94.76,96.38,96.38,10283045,0.47,991079877.1,2023-02,96.14,1.59
XOM,2023-02-17,97.91,98.79,97.68,98.12,98.12,17856513,1.8,1752081055.56,2023-02,96.12,1.56
XOM,2023-02-20,94.75,95.45,93.12,94.41,94.41,20159407,-3.78,1903249614.87,2023-02,95.86,1.74
XOM,2023-02-21,95.16,96.35,93.64,94.74,94.74,21435853,0.35,2030832713.22,2023-02,95.66,1.74
XOM,2023-02-22,96.02,96.35,94.86,95.71,95.71,17862554,1.02,1709625043.34,2023-02,95.43,1.71
XOM,2023-02-23,97.89,99.25,96.16,97.53,97.53,7286965,1.9,710697696.45,2023-02,95.42,1.68
XOM,2023-02-24,97.17,97.79,96.29,97.66,97.66,9915280,0.14,968326244.8,2023-02,95.52,1.6
XOM,2023-02-27,97.64,98.17,96.55,97.49,97.49,10045972,-0.18,979381810.28,2023-02,95.65,1.58
XOM,2023-02-28,97.44,97.98,97.06,97.64,97.64,15993719,0.16,1561626723.16,2023-02,95.66,1.44
XOM,2023-03-01,96.78,97.16,95.34,96.57,96.57,11393012,-1.09,1100223168.84,2023-03,95.64,1.45
XOM,2023-03-02,97.47,98.05,95.74,97.16,97.16,8473426,0.62,823278070.16,2023-03,95.72,1.43
XOM,2023-03-03,94.74,95.4,94.28,95.19,95.19,10242564,-2.03,974989667.16,2023-03,95.71,1.5
XOM,2023-03-06,95.26,95.49,94.12,94.89,94.89,6643803,-0.32,630430466.67,2023-03,95.74,1.48
XOM,2023-03-07,97.04,97.87,95.9,96.85,96.85,30669030,2.06,2970295555.5,2023-03,95.97,1.46
XOM,2023-03-08,97.49,98.08,95.99,97.16,97.16,15327570,0.32,1489226701.2,2023-03,96.23,1.45
XOM,2023-03-09,97.31,97.97,95.91,96.88,96.88,6921587,-0.29,670563348.56,2023-03,96.39,1.39
XOM,2023-03-10,97.66,99.31,96.29,97.91,97.91,43134965,1.06,4223344423.15,2023-03,96.52,1.37
XOM,2023-03-13,98.67,98.79,97.5,98.42,98.42,13851493,0.52,1363263941.06,2023-03,96.66,1.37
XOM,2023-03-14,97.87,99.6,97.58,98.25,98.25,12328566,-0.17,1211281609.5,2023-03,96.74,1.35
XOM,2023-03-15,99.24,100.36,98.73,99.34,99.34,30745855,1.1,3054293235.7,2023-03,96.92,1.35
XOM,2023-03-16,100.03,100.97,99.8,100.17,100.17,11376458,0.84,1139579797.86,2023-03,97.1,1.36
XOM,2023-03-17,101.29,102.61,100.0,101.13,101.13,13377996,0.96,1352916735.48,2023-03,97.26,1.32
XOM,2023-03-20,103.51,105.2,102.82,104.02,104.02,14886495,2.86,1548493209.9,2023-03,97.74,1.09
XOM,2023-03-21,109.69,110.68,108.34,109.3,109.3,10400259,5.07,1136748308.7,2023-03,98.46,1.5
XOM,2023-03-22,109.66,110.92,108.44,109.22,109.22,12806321,-0.07,1398706379.62,2023-03,99.14,1.5
XOM,2023-03-23,110.49,112.51,109.5,110.91,110.91,10591071,1.55,1174655684.61,2023-03,99.81,1.49
XOM,2023-03-24,110.37,110.83,109.12,110.49,110.49,24068036,-0.38,2659277297.64,2023-03,100.45,1.51
XOM,2023-03-27,108.08,109.61,107.32,108.58,108.58,18521358,-1.73,2011049051.64,2023-03,101.0,1.59
XOM,2023-03-28,106.63,107.16,106.01,106.32,106.32,11271348,-2.08,1198369719.36,2023-03,101.44,1.69
XOM,2023-03-29,108.52,110.17,107.02,109.02,109.02,8458938,2.54,922193420.76,2023-03,102.06,1.71
XOM,2023-03-30,108.94,109.61,107.42,108.61,108.61,26202029,-0.38,2845802369.69,2023-03,102.63,1.73
XOM,2023-03-31,108.79,110.15,107.63,109.31,109.31,5902467,0.64,645198667.77,2023-03,103.34,1.62
XOM,2023-04-03,107.26,108.48,107.01,107.61,107.61,17184477,-1.56,1849221569.97,2023-04,103.98,1.68
XOM,2023-04-04,109.73,111.01,107.63,109.24,109.24,21185448,1.51,2314298339.52,2023-04,104.59,1.66
XOM,2023-04-05,110.59,111.72,110.04,111.07,111.07,7966826,1.68,884875363.82,2023-04,105.29,1.67
XOM,2023-04-06,115.37,116.19,114.96,115.48,115.48,15804043,3.97,1825050885.64,2023-04,106.22,1.81
XOM,2023-04-07,117.48,118.09,116.96,117.36,117.36,11905060,1.62,1397177841.6,2023-04,107.19,1.82
XOM,2023-04-10,118.89,120.35,117.34,119.17,119.17,32474641,1.54,3870002967.97,2023-04,108.23,1.82
XOM,2023-04-11,122.42,122.88,121.36,122.5,122.5,13019036,2.8,1594831910.0,2023-04,109.44,1.84
XOM,2023-04-12,124.22,124.74,123.12,123.97,123.97,13391047,1.2,1660088096.59,2023-04,110.67,1.84
XOM,2023-04-13,130.57,130.93,128.91,130.46,130.46,20258654,5.24,2642944000.84,2023-04,112.19,2.06
XOM,2023-04-14,131.2,132.11,129.45,131.18,131.18,12593309,0.56,1651990274.62,2023-04,113.69,2.06
XOM,2023-04-17,132.23,132.92,130.98,132.5,132.5,12677152,1.01,1679722640.0,2023-04,115.12,2.03
XOM,2023-04-18,136.51,137.09,134.68,136.16,136.16,29369148,2.76,3998903191.68,2023-04,116.46,1.86
XOM,2023-04-19,138.62,140.61,138.34,138.61,138.61,16031975,1.8,2222192054.75,2023-04,117.93,1.84
XOM,2023-04-20,139.49,140.7,137.68,139.58,139.58,18297358,0.7,2553945229.64,2023-04,119.36,1.85
XOM,2023-04-21,139.99,141.69,139.52,139.77,139.77,10255105,0.14,1433356025.85,2023-04,120.82,1.83
XOM,2023-04-24,143.56,145.36,141.72,143.26,143.26,13344758,2.5,1911770031.08,2023-04,122.56,1.71
XOM,2023-04-25,140.02,141.55,138.99,140.63,140.63,11920830,-1.84,1676426322.9,2023-04,124.27,1.69
XOM,2023-04-26,139.73,140.91,138.78,139.37,139.37,7267709,-0.9,1012900603.33,2023-04,125.79,1.74
XOM,2023-04-27,141.72,142.57,139.36,141.06,141.06,8974421,1.22,1265931826.26,2023-04,127.41,1.7
XOM,2023-04-28,141.96,143.76,140.76,141.59,141.59,16315476,0.38,2310108246.84,2023-04,129.03,1.7
XOM,2023-05-01,143.07,144.73,141.59,142.62,142.62,12171988,0.73,1735968928.56,2023-05,130.78,1.57
XOM,2023-05-02,139.78,142.08,138.67,140.09,140.09,9108338,-1.77,1275987070.42,2023-05,132.32,1.73
XOM,2023-05-03,138.9,140.89,137.83,138.99,138.99,47918673,-0.78,6660216360.27,2023-05,133.72,1.78
XOM,2023-05-04,142.51,144.2,140.94,142.17,142.17,16190016,2.29,2301734574.72,2023-05,135.05,1.68
XOM,2023-05-05,138.94,140.94,137.8,139.04,139.04,8463473,-2.2,1176761285.92,2023-05,136.14,1.82
XOM,2023-05-08,141.82,144.34,141.61,142.23,142.23,13521529,2.3,1923167069.67,2023-05,137.29,1.85
XOM,2023-05-09,144.3,145.75,143.48,143.77,143.77,13035405,1.08,1874100176.85,2023-05,138.35,1.79
XOM,2023-05-10,146.16,147.81,144.05,146.89,146.89,13634498,2.17,2002771411.22,2023-05,139.5,1.82
XOM,2023-05-11,142.93,144.34,142.65,143.18,143.18,11275631,-2.53,1614444846.58,2023-05,140.13,1.66
XOM,2023-05-12,140.0,141.95,138.46,140.31,140.31,8866439,-2.01,1244050056.09,2023-05,140.59,1.75
XOM,2023-05-15,140.76,141.68,140.29,140.98,140.98,12501878,0.48,1762514760.44,2023-05,141.01,1.74
XOM,2023-05-16,140.04,140.43,139.33,139.79,139.79,7534507,-0.85,1053248733.53,2023-05,141.2,1.66
XOM,2023-05-17,139.69,140.93,138.16,139.53,139.53,24234812,-0.18,3381483318.36,2023-05,141.24,1.61
XOM,2023-05-18,139.1,140.76,137.16,139.57,139.57,9715672,0.03,1356016341.04,2023-05,141.24,1.61
XOM,2023-05-19,142.01,143.15,140.1,141.88,141.88,28101708,1.66,3987070331.04,2023-05,141.35,1.65
XOM,2023-05-22,141.71,142.57,141.13,141.62,141.62,14326521,-0.18,2028921904.02,2023-05,141.27,1.55
XOM,2023-05-23,149.02,149.2,148.2,148.85,148.85,20595410,5.1,3065626778.5,2023-05,141.68,1.87
XOM,2023-05-24,151.01,151.85,149.63,150.39,150.39,22599818,1.03,3398786629.02,2023-05,142.23,1.85
XOM,2023-05-25,150.24,152.13,149.86,150.34,150.34,21268189,-0.03,3197459534.26,2023-05,142.69,1.85
XOM,2023-05-26,152.39,154.13,149.55,151.71,151.71,8092628,0.91,1227732593.88,2023-05,143.2,1.85
XOM,2023-05-29,149.66,149.85,147.37,149.31,149.31,10064456,-1.58,1502723925.36,2023-05,143.53,1.9
XOM,2023-05-30,151.6,153.73,150.88,152.1,152.1,16294479,1.87,2478390255.9,2023-05,144.13,1.87
XOM,2023-05-31,151.54,152.94,149.1,151.34,151.34,12230307,-0.5,1850934661.38,2023-05,144.75,1.86
XOM,2023-06-01,149.81,151.06,148.92,149.12,149.12,8841684,-1.47,1318471918.08,2023-06,145.1,1.85
XOM,2023-06-02,150.11,150.48,147.77,149.99,149.99,9649409,0.58,1447314855.91,2023-06,145.64,1.76
XOM,2023-06-05,150.04,152.41,149.74,150.19,150.19,11771242,0.13,1767922835.98,2023-06,146.04,1.7
XOM,2023-06-06,152.61,153.6,150.87,153.01,153.01,14862695,1.88,2274140961.95,2023-06,146.5,1.73
XOM,2023-06-07,155.14,156.92,153.55,155.47,155.47,21728448,1.61,3378121810.56,2023-06,146.93,1.7
XOM,2023-06-08,158.03,160.25,156.3,158.63,158.63,18609586,2.03,2952038627.18,2023-06,147.71,1.61
XOM,2023-06-09,161.15,162.22,159.72,160.46,160.46,24902675,1.15,3995883230.5,2023-06,148.71,1.5
XOM,2023-06-12,164.08,166.22,162.32,164.52,164.52,15214458,2.53,2503082630.16,2023-06,149.89,1.55
XOM,2023-06-13,163.98,165.08,161.98,164.53,164.53,26233426,0.01,4316185579.78,2023-06,151.13,1.52
XOM,2023-06-14,164.12,166.0,162.03,164.04,164.04,18314223,-0.3,3004265140.92,2023-06,152.35,1.52
XOM,2023-06-15,162.49,164.86,161.39,162.55,162.55,19163355,-0.91,3115003355.25,2023-06,153.5,1.56
XOM,2023-06-16,163.15,164.86,160.91,162.97,162.97,11912674,0.26,1941408481.78,2023-06,154.56,1.55
XOM,2023-06-19,164.02,165.6,161.29,163.28,163.28,27772638,0.19,4534716332.64,2023-06,155.64,1.54
XOM,2023-06-20,168.16,168.5,165.29,167.8,167.8,12304731,2.77,2064733861.8,2023-06,156.59,1.25
XOM,2023-06-21,164.73,166.02,164.28,164.69,164.69,10133092,-1.85,1668818921.48,2023-06,157.3,1.36
XOM,2023-06-22,162.69,165.55,160.79,163.4,163.4,13469482,-0.79,2200913358.8,2023-06,157.96,1.39
XOM,2023-06-23,162.08,163.13,161.09,162.89,162.89,20694310,-0.31,3370896155.9,2023-06,158.51,1.39
XOM,2023-06-26,162.07,162.74,159.23,161.32,161.32,17908493,-0.96,2888998090.76,2023-06,159.11,1.35
XOM,2023-06-27,159.25,159.82,158.27,159.23,159.23,9951099,-1.29,1584513493.77,2023-06,159.47,1.36
XOM,2023-06-28,164.64,166.87,161.8,164.04,164.04,13777018,3.02,2259982032.72,2023-06,160.11,1.48
XOM,2023-06-29,157.87,160.52,157.33,158.22,158.22,38426673,-3.55,6079868202.06,2023-06,160.56,1.68
XOM,2023-06-30,159.0,159.69,157.09,158.93,158.93,19016964,0.45,3022366088.52,2023-06,161.01,1.68
XOM,2023-07-03,161.27,163.06,159.21,160.51,160.51,18257462,1.0,2930505225.62,2023-07,161.52,1.68
XOM,2023-07-04,158.27,158.6,157.29,157.87,157.87,12931430,-1.64,2041484854.1,2023-07,161.77,1.7
XOM,2023-07-05,158.75,159.49,158.24,158.6,158.6,26923669,0.46,4270093903.4,2023-07,161.92,1.67
XOM,2023-07-06,156.95,158.33,155.64,157.27,157.27,19814459,-0.84,3116219966.93,2023-07,161.86,1.62
XOM,2023-07-07,160.36,162.5,158.33,160.46,160.46,8835006,2.03,1417665062.76,2023-07,161.86,1.66
XOM,2023-07-10,157.42,158.08,154.71,156.96,156.96,10533847,-2.18,1653392625.12,2023-07,161.48,1.62
XOM,2023-07-11,156.9,157.21,156.14,156.39,156.39,11878909,-0.36,1857742578.51,2023-07,161.07,1.62
XOM,2023-07-12,157.27,159.58,156.28,156.71,156.71,31447619,0.21,4928156373.49,2023-07,160.7,1.62
XOM,2023-07-13,158.15,159.52,156.06,157.37,157.37,27727270,0.42,4363440479.9,2023-07,160.45,1.62
XOM,2023-07-14,156.72,158.75,154.38,156.39,156.39,18855298,-0.63,2948780054.22,2023-07,160.12,1.62
XOM,2023-07-17,152.93,154.57,152.19,153.48,153.48,10875478,-1.86,1669168363.44,2023-07,159.63,1.66
XOM,2023-07-18,153.53,154.04,152.28,153.08,153.08,26718613,-0.26,4090085278.04,2023-07,158.89,1.49
XOM,2023-07-19,150.67,152.64,149.72,151.28,151.28,10282110,-1.18,1555477600.8,2023-07,158.22,1.47
XOM,2023-07-20,151.37,152.53,150.54,151.77,151.77,9714522,0.32,1474373003.94,2023-07,157.64,1.47
XOM,2023-07-21,151.8,153.88,149.95,151.69,151.69,7158135,-0.05,1085817498.15,2023-07,157.08,1.48
XOM,2023-07-24,146.93,148.37,146.34,147.49,147.49,12978390,-2.77,1914182741.1,2023-07,156.39,1.57
XOM,2023-07-25,147.83,150.0,145.93,148.41,148.41,13477939,0.62,2000260926.99,2023-07,155.85,1.57
XOM,2023-07-26,151.13,153.8,149.9,151.82,151.82,14977946,2.3,2273951761.72,2023-07,155.24,1.5
XOM,2023-07-27,154.4,154.74,152.36,154.29,154.29,11908682,1.63,1837390545.78,2023-07,155.04,1.36
XOM,2023-07-28,154.33,154.74,152.07,153.8,153.8,18173597,-0.32,2795099218.6,2023-07,154.78,1.35
XOM,2023-07-31,151.63,153.18,149.7,151.03,151.03,10106458,-1.8,1526378351.74,2023-07,154.31,1.37
XOM,2023-08-01,146.46,147.44,144.82,145.88,145.88,12661478,-3.41,1847056410.64,2023-08,153.71,1.51
XOM,2023-08-02,150.78,153.06,149.47,150.92,150.92,33991627,3.46,5130016346.84,2023-08,153.32,1.74
XOM,2023-08-03,151.99,153.89,151.57,151.88,151.88,5549382,0.64,842840138.16,2023-08,153.06,1.74
XOM,2023-08-04,151.17,153.03,150.49,151.77,151.77,7025377,-0.08,1066241467.29,2023-08,152.62,1.66
XOM,2023-08-07,154.48,154.79,152.88,154.09,154.09,6525523,1.53,1005517839.07,2023-08,152.48,1.64
XOM,2023-08-08,152.11,153.56,150.71,151.37,151.37,12815768,-1.77,1939922802.16,2023-08,152.23,1.69
XOM,2023-08-09,151.02,152.34,149.37,151.2,151.2,12128197,-0.11,1833783386.4,2023-08,151.95,1.68
XOM,2023-08-10,151.49,153.52,149.88,151.7,151.7,14108674,0.33,2140285845.8,2023-08,151.67,1.68
XOM,2023-08-11,156.72,158.97,154.84,156.18,156.18,86888901,2.95,13570308558.18,2023-08,151.66,1.82
XOM,2023-08-14,154.46,156.52,153.14,154.74,154.74,19690681,-0.92,3046935977.94,2023-08,151.72,1.78
XOM,2023-08-15,154.39,155.79,153.81,154.26,154.26,11663025,-0.31,1799138236.5,2023-08,151.78,1.78
XOM,2023-08-16,155.55,157.41,154.38,155.01,155.01,24312085,0.48,3768616295.85,2023-08,151.96,1.76
XOM,2023-08-17,161.15,163.7,160.04,161.95,161.95,23117736,4.48,3743917345.2,2023-08,152.47,2.01
XOM,2023-08-18,165.71,168.03,164.22,166.0,166.0,15693369,2.5,2605099254.0,2023-08,153.19,2.06
XOM,2023-08-21,167.63,169.62,165.99,168.21,168.21,8473653,1.33,1425353171.13,2023-08,154.23,1.92
JNJ,2023-01-03,156.65,157.1,154.38,156.05,156.05,18933875,0.68,2954631193.75,2023-01,156.05,
JNJ,2023-01-04,161.84,162.7,160.14,161.82,161.82,49326711,3.7,7982048374.02,2023-01,158.94,2.14
JNJ,2023-01-05,160.58,162.36,159.23,160.11,160.11,19397570,-1.05,3105744932.7,2023-01,159.33,2.4
JNJ,2023-01-06,159.63,161.41,158.84,159.6,159.6,30718968,-0.32,4902747292.8,2023-01,159.4,2.09
JNJ,2023-01-09,155.1,156.91,153.17,155.16,155.16,4412707,-2.78,684675618.12,2023-01,158.55,2.4
JNJ,2023-01-10,156.18,156.56,155.3,155.7,155.7,10807767,0.35,1682769321.9,2023-01,158.07,2.15
JNJ,2023-01-11,158.2,158.43,155.95,157.87,157.87,13900246,1.39,2194431836.02,2023-01,158.04,2.02
JNJ,2023-01-12,154.42,156.96,153.66,154.98,154.98,24276753,-1.83,3762411179.94,2023-01,157.66,2.02
JNJ,2023-01-13,156.93,158.13,156.7,157.49,157.49,29949361,1.62,4716724863.89,2023-01,157.64,1.96
JNJ,2023-01-16,161.69,164.47,159.97,162.16,162.16,23251186,2.97,3770412321.76,2023-01,158.09,2.05
JNJ,2023-01-17,159.89,160.71,158.6,160.05,160.05,12486867,-1.3,1998523063.35,2023-01,158.27,2.01
JNJ,2023-01-18,154.48,155.52,151.81,153.92,153.92,17889657,-3.83,2753576005.44,2023-01,157.91,2.26
JNJ,2023-01-19,150.05,150.31,147.83,149.52,149.52,22210760,-2.86,3320952835.2,2023-01,157.26,2.3
JNJ,2023-01-20,147.16,149.51,145.92,147.51,147.51,18676285,-1.34,2754938800.35,2023-01,156.57,2.23
JNJ,2023-01-23,146.86,147.88,144.1,146.26,146.26,23532889,-0.85,3441920345.14,2023-01,155.88,2.15
JNJ,2023-01-24,148.85,150.8,147.54,148.22,148.22,23337735,1.34,3459119081.7,2023-01,155.4,2.12
JNJ,2023-01-25,152.09,154.37,150.05,152.76,152.76,17701601,3.07,2704096568.76,2023-01,155.25,2.21
JNJ,2023-01-26,154.44,155.16,153.04,154.47,154.47,12342401,1.12,1906530682.47,2023-01,155.2,2.16
JNJ,2023-01-27,152.25,152.78,151.13,152.23,152.23,30278575,-1.45,4609307472.25,2023-01,155.05,2.13
JNJ,2023-01-30,150.48,151.35,148.76,150.02,150.02,12825620,-1.45,1924099512.4,2023-01,154.8,2.09
JNJ,2023-01-31,150.53,152.78,149.78,150.69,150.69,41457845,0.45,6247282663.05,2023-01,154.53,2.09
JNJ,2023-02-01,150.07,152.31,149.37,150.66,150.66,7522413,-0.02,1133326742.58,2023-02,153.97,1.88
JNJ,2023-02-02,147.71,148.69,146.96,147.56,147.56,30214925,-2.05,4458514333.0,2023-02,153.34,1.92
JNJ,2023-02-03,146.02,146.4,144.18,146.1,146.1,28295427,-0.99,4133961884.7,2023-02,152.67,1.92
JNJ,2023-02-06,152.42,154.03,150.31,152.79,152.79,12452834,4.58,1902668506.86,2023-02,152.55,2.14
JNJ,2023-02-07,158.13,160.4,157.33,158.2,158.2,12080140,3.54,1911078148.0,2023-02,152.67,2.28
JNJ,2023-02-08,160.0,161.92,159.18,160.08,160.08,16953818,1.19,2713967185.44,2023-02,152.78,2.28
JNJ,2023-02-09,158.07,160.81,157.5,158.47,158.47,9370232,-1.01,1484900665.04,2023-02,152.96,2.25
JNJ,2023-02-10,158.35,161.01,157.53,158.87,158.87,20330646,0.25,3229929730.02,2023-02,153.03,2.22
JNJ,2023-02-13,154.36,155.54,152.45,154.46,154.46,8316456,-2.78,1284559793.76,2023-02,152.64,2.2
JNJ,2023-02-14,156.06,156.85,154.55,155.99,155.99,17073834,0.99,2663347365.66,2023-02,152.44,2.2
JNJ,2023-02-15,155.71,156.48,153.96,155.37,155.37,50972478,-0.4,7919593906.86,2023-02,152.51,2.02
JNJ,2023-02-16,152.2,153.94,149.91,151.56,151.56,24644967,-2.45,3735191198.52,2023-02,152.61,1.99
JNJ,2023-02-17,151.87,154.35,150.63,152.3,152.3,16835986,0.49,2564120667.8,2023-02,152.85,1.96
JNJ,2023-02-20,156.85,157.16,154.73,156.51,156.51,26893483,2.76,4209099024.33,2023-02,153.37,2.03
JNJ,2023-02-21,151.48,152.34,149.91,151.88,151.88,33082770,-2.96,5024611107.6,2023-02,153.55,2.14
JNJ,2023-02-22,148.25,150.38,148.0,148.53,148.53,10170537,-2.21,1510629860.61,2023-02,153.34,2.09
JNJ,2023-02-23,149.19,151.05,146.79,148.61,148.61,12625203,0.05,1876231417.83,2023-02,153.04,2.07
JNJ,2023-02-24,151.91,154.07,150.55,151.83,151.83,9161147,2.17,1390936949.01,2023-02,153.02,2.11
JNJ,2023-02-27,152.93,153.89,152.45,152.75,152.75,17744691,0.61,2710501550.25,2023-02,153.16,2.09
JNJ,2023-02-28,156.28,157.08,155.16,155.91,155.91,10682045,2.07,1665437635.95,2023-02,153.42,2.13
JNJ,2023-03-01,153.35,154.33,152.89,153.39,153.39,17060309,-1.61,2616880797.51,2023-03,153.56,2.17
JNJ,2023-03-02,153.19,155.27,151.37,152.44,152.44,7682288,-0.62,1171087982.72,2023-03,153.8,2.12
JNJ,2023-03-03,147.61,148.19,145.7,147.6,147.6,14861914,-3.18,2193618506.4,2023-03,153.88,2.23
JNJ,2023-03-06,143.39,144.73,141.77,142.69,142.69,8608220,-3.32,1228306911.8,2023-03,153.37,2.09
JNJ,2023-03-07,141.5,142.06,140.27,140.96,140.96,20426026,-1.21,2879252624.96,2023-03,152.51,1.89
JNJ,2023-03-08,138.45,139.31,137.15,138.23,138.23,7345166,-1.93,1015322296.18,2023-03,151.42,1.86
JNJ,2023-03-09,139.31,139.48,136.85,138.91,138.91,22222681,0.49,3086952617.71,2023-03,150.44,1.88
