order_id,order_item_id,product_id,seller_id,price,freight_value,total_item_value
ord_001394,3,prod_00112,seller_0007,171.05,12.56,183.61
ord_000637,1,prod_00135,seller_0084,24.41,43.43,67.84
ord_000788,2,prod_00411,seller_0146,21.04,30.59,51.63
ord_000167,3,prod_00473,seller_0078,233.12,51.11,284.23
ord_000663,1,prod_00470,seller_0053,95.72,54.45,150.17
ord_001577,2,prod_00112,seller_0014,217.23,40.37,257.6
ord_000300,3,prod_00013,seller_0149,60.04,10.09,70.13
ord_001405,1,prod_00273,seller_0113,75.83,45.0,120.83
ord_000035,2,prod_00233,seller_0057,159.55,51.19,210.74
ord_000407,3,prod_00044,seller_0091,311.27,23.69,334.96
ord_001526,1,prod_00397,seller_0046,26.02,35.56,61.58
ord_000314,2,prod_00474,seller_0091,252.21,63.11,315.32
ord_000816,3,prod_00073,seller_0133,204.01,26.4,230.41
ord_000743,1,prod_00261,seller_0102,60.49,22.27,82.76
ord_000727,2,prod_00231,seller_0106,67.66,21.6,89.26
ord_000826,3,prod_00033,seller_0128,20.71,40.73,61.44
ord_001125,1,prod_00388,seller_0032,16.9,62.24,79.14
ord_000569,2,prod_00476,seller_0006,92.78,43.48,136.26
ord_001239,3,prod_00410,seller_0074,27.05,26.68,53.73
ord_001959,1,prod_00068,seller_0135,40.88,45.12,86.0
ord_001692,2,prod_00016,seller_0029,240.1,44.37,284.47
ord_000576,3,prod_00485,seller_0034,116.56,42.83,159.39
ord_000062,1,prod_00150,seller_0007,135.49,18.77,154.26
ord_001875,2,prod_00292,seller_0081,39.91,44.9,84.81
ord_000369,3,prod_00102,seller_0077,226.69,33.66,260.35
ord_001392,1,prod_00186,seller_0058,257.98,11.02,269.0
ord_001598,2,prod_00439,seller_0085,103.91,39.69,143.6
ord_000094,3,prod_00419,seller_0073,307.41,64.41,371.82
ord_001493,1,prod_00025,seller_0045,238.59,29.24,267.83
ord_000984,2,prod_00072,seller_0047,172.71,63.11,235.82
ord_001877,3,prod_00081,seller_0077,173.95,15.29,189.24
ord_001050,1,prod_00061,seller_0073,28.36,50.28,78.64
ord_001459,2,prod_00018,seller_0116,52.9,16.29,69.19
ord_001145,3,prod_00242,seller_0030,23.3,25.05,48.35
ord_000050,1,prod_00058,seller_0071,16.05,41.4,57.45
ord_000883,2,prod_00332,seller_0145,35.68,42.6,78.28
ord_000764,3,prod_00377,seller_0103,269.92,52.64,322.56
ord_000036,1,prod_00057,seller_0133,47.91,43.84,91.75
ord_001434,2,prod_00097,seller_0104,436.4,42.65,479.05
ord_001313,3,prod_00215,seller_0122,124.14,60.18,184.32
ord_001403,1,prod_00319,seller_0129,47.5,34.87,82.37
ord_000100,2,prod_00012,seller_0031,97.49,22.39,119.88
ord_001348,3,prod_00011,seller_0109,44.68,18.9,63.58
ord_000329,1,prod_00397,seller_0072,511.02,32.0,543.02
ord_001672,2,prod_00163,seller_0127,240.49,49.2,289.69
ord_000706,3,prod_00283,seller_0085,18.19,12.34,30.53
ord_000221,1,prod_00217,seller_0015,369.27,17.1,386.37
ord_001815,2,prod_00360,seller_0056,168.21,15.84,184.05
ord_001862,3,prod_00323,seller_0027,25.32,42.19,67.51
ord_000567,1,prod_00241,seller_0002,148.27,23.36,171.63
ord_001963,2,prod_00345,seller_0074,139.93,19.14,159.07
ord_000996,3,prod_00045,seller_0064,44.63,42.6,87.23
ord_001022,1,prod_00458,seller_0005,185.48,51.87,237.35
ord_000110,2,prod_00081,seller_0091,25.93,28.27,54.2
ord_000149,3,prod_00255,seller_0068,95.67,41.8,137.47
ord_000406,1,prod_00067,seller_0141,16.2,15.4,31.6
ord_001801,2,prod_00493,seller_0081,430.84,61.44,492.28
ord_001698,3,prod_00406,seller_0085,182.11,28.53,210.64
ord_000699,1,prod_00102,seller_0023,35.76,64.86,100.62
ord_001017,2,prod_00462,seller_0097,65.17,63.82,128.99
ord_001434,3,prod_00091,seller_0124,36.0,52.84,88.84
ord_001153,1,prod_00042,seller_0037,189.61,11.1,200.71
ord_001508,2,prod_00276,seller_0030,22.28,39.89,62.17
ord_000108,3,prod_00304,seller_0117,235.22,14.78,250.0
ord_000389,1,prod_00274,seller_0009,357.08,59.23,416.31
ord_000425,2,prod_00384,seller_0132,150.47,53.43,203.9
ord_000447,3,prod_00077,seller_0066,43.74,63.48,107.22
ord_000918,1,prod_00234,seller_0120,68.57,43.46,112.03
ord_001092,2,prod_00454,seller_0124,92.84,38.72,131.56
ord_001968,3,prod_00202,seller_0044,126.35,38.54,164.89
ord_001090,1,prod_00485,seller_0109,147.55,31.25,178.8
ord_000656,2,prod_00221,seller_0037,111.95,35.78,147.73
ord_002000,3,prod_00262,seller_0067,66.94,44.95,111.89
ord_001589,1,prod_00039,seller_0060,280.88,61.31,342.19
ord_001664,2,prod_00011,seller_0036,25.19,42.77,67.96
ord_001528,3,prod_00112,seller_0049,90.34,57.14,147.48
ord_001528,1,prod_00409,seller_0107,194.3,57.45,251.75
ord_000321,2,prod_00108,seller_0008,22.54,38.54,61.08
ord_000719,3,prod_00492,seller_0041,161.63,29.11,190.74
ord_001856,1,prod_00094,seller_0101,220.58,45.18,265.76
ord_000728,2,prod_00311,seller_0113,144.75,34.52,179.27
ord_000580,3,prod_00084,seller_0109,16.56,14.48,31.04
ord_000447,1,prod_00058,seller_0086,38.83,30.78,69.61
ord_001598,2,prod_00293,seller_0078,65.25,64.67,129.92
ord_000210,3,prod_00016,seller_0055,46.94,12.67,59.61
ord_000849,1,prod_00479,seller_0110,409.5,48.32,457.82
ord_001863,2,prod_00477,seller_0146,141.53,56.27,197.8
ord_000370,3,prod_00326,seller_0065,57.28,45.68,102.96
ord_001965,1,prod_00093,seller_0064,333.59,41.34,374.93
ord_001588,2,prod_00480,seller_0140,176.92,48.92,225.84
ord_001652,3,prod_00457,seller_0118,55.19,33.61,88.8
ord_001917,1,prod_00165,seller_0042,72.15,15.02,87.17
ord_001482,2,prod_00437,seller_0117,41.69,62.93,104.62
ord_001919,3,prod_00215,seller_0050,440.16,33.78,473.94
ord_000577,1,prod_00144,seller_0048,102.4,46.6,149.0
ord_001666,2,prod_00274,seller_0073,286.67,39.22,325.89
ord_000689,3,prod_00403,seller_0136,66.05,13.01,79.06
ord_000790,1,prod_00428,seller_0135,251.66,62.4,314.06
ord_000992,2,prod_00386,seller_0106,21.65,53.59,75.24
ord_001949,3,prod_00442,seller_0008,497.69,18.2,515.89
ord_000163,1,prod_00138,seller_0110,306.7,63.99,370.69
ord_000977,2,prod_00204,seller_0031,69.16,50.53,119.69
ord_001356,3,prod_00302,seller_0012,193.85,35.98,229.83
ord_001688,1,prod_00210,seller_0127,182.44,43.63,226.07
ord_000350,2,prod_00019,seller_0057,292.83,15.87,308.7
ord_001772,3,prod_00294,seller_0140,59.05,40.82,99.87
ord_000670,1,prod_00293,seller_0027,90.18,14.05,104.23
ord_001492,2,prod_00475,seller_0046,255.3,39.97,295.27
ord_000426,3,prod_00368,seller_0135,195.92,40.4,236.32
ord_000327,1,prod_00462,seller_0061,75.0,58.09,133.09
ord_001130,2,prod_00301,seller_0058,239.28,49.88,289.16
ord_001842,3,prod_00373,seller_0013,20.77,23.73,44.5
ord_000255,1,prod_00162,seller_0100,197.82,58.86,256.68
ord_000358,2,prod_00130,seller_0049,42.8,41.53,84.33
ord_001991,3,prod_00044,seller_0035,55.45,43.35,98.8
ord_000444,1,prod_00353,seller_0094,96.56,19.29,115.85
ord_000113,2,prod_00083,seller_0095,86.68,57.18,143.86
ord_001054,3,prod_00380,seller_0145,103.22,61.2,164.42
ord_000524,1,prod_00124,seller_0072,109.44,52.62,162.06
ord_000689,2,prod_00027,seller_0123,63.33,61.74,125.07
ord_000991,3,prod_00304,seller_0010,38.12,26.63,64.75
ord_001874,1,prod_00350,seller_0004,190.57,57.36,247.93
ord_000046,2,prod_00007,seller_0125,76.29,36.89,113.18
ord_001195,3,prod_00411,seller_0029,99.59,19.02,118.61
ord_001154,1,prod_00341,seller_0046,139.17,46.78,185.95
ord_000757,2,prod_00199,seller_0077,303.47,47.63,351.1
ord_001377,3,prod_00112,seller_0059,162.54,25.78,188.32
ord_001227,1,prod_00089,seller_0066,20.58,11.51,32.09
ord_001250,2,prod_00128,seller_0107,233.83,20.99,254.82
ord_001104,3,prod_00230,seller_0086,560.12,31.99,592.11
ord_001334,1,prod_00018,seller_0133,91.75,19.22,110.97
ord_001059,2,prod_00289,seller_0009,434.16,20.67,454.83
ord_000564,3,prod_00161,seller_0020,110.11,31.53,141.64
ord_000161,1,prod_00352,seller_0149,88.86,62.9,151.76
ord_001620,2,prod_00378,seller_0127,63.31,52.03,115.34
ord_000840,3,prod_00281,seller_0017,143.6,27.59,171.19
ord_001459,1,prod_00398,seller_0012,46.34,62.34,108.68
ord_000538,2,prod_00422,seller_0082,28.3,45.51,73.81
ord_000225,3,prod_00166,seller_0067,18.31,35.05,53.36
ord_001470,1,prod_00260,seller_0133,56.5,35.76,92.26
ord_001341,2,prod_00364,seller_0053,75.46,32.59,108.05
ord_001690,3,prod_00190,seller_0147,111.38,22.81,134.19
ord_001829,1,prod_00338,seller_0145,56.56,31.26,87.82
ord_001438,2,prod_00266,seller_0054,511.67,39.03,550.7
ord_000095,3,prod_00291,seller_0068,56.39,39.04,95.43
ord_001249,1,prod_00355,seller_0035,84.79,51.9,136.69
ord_001803,2,prod_00360,seller_0088,28.08,29.73,57.81
ord_000949,3,prod_00279,seller_0141,51.23,49.42,100.65
ord_000553,1,prod_00217,seller_0015,20.94,41.8,62.74
ord_000645,2,prod_00321,seller_0015,113.38,62.9,176.28
ord_000066,3,prod_00338,seller_0031,181.87,31.19,213.06
ord_001421,1,prod_00207,seller_0107,41.14,59.57,100.71
ord_001983,2,prod_00153,seller_0010,70.05,55.14,125.19
ord_001234,3,prod_00480,seller_0057,17.01,45.07,62.08
ord_001498,1,prod_00181,seller_0007,234.55,46.0,280.55
ord_000665,2,prod_00212,seller_0133,196.68,14.66,211.34
ord_000684,3,prod_00273,seller_0125,22.84,62.26,85.1
ord_000910,1,prod_00441,seller_0119,69.47,15.88,85.35
ord_000837,2,prod_00203,seller_0080,387.9,40.98,428.88
ord_000571,3,prod_00205,seller_0124,74.71,28.15,102.86
ord_000696,1,prod_00473,seller_0057,104.64,33.64,138.28
ord_001514,2,prod_00404,seller_0072,67.67,43.56,111.23
ord_000180,3,prod_00384,seller_0028,123.8,59.99,183.79
ord_000834,1,prod_00153,seller_0036,473.86,35.17,509.03
ord_001860,2,prod_00170,seller_0056,734.1,64.33,798.43
ord_001548,3,prod_00429,seller_0116,193.85,42.6,236.45
ord_001483,1,prod_00241,seller_0059,77.16,18.83,95.99
ord_001092,2,prod_00287,seller_0123,96.85,20.45,117.3
ord_001963,3,prod_00245,seller_0066,67.94,49.39,117.33
ord_001353,1,prod_00321,seller_0009,523.65,12.77,536.42
ord_000202,2,prod_00436,seller_0134,162.62,36.42,199.04
ord_001499,3,prod_00080,seller_0119,86.51,18.15,104.66
ord_001542,1,prod_00496,seller_0122,16.46,33.83,50.29
ord_001039,2,prod_00092,seller_0065,103.2,51.25,154.45
ord_001066,3,prod_00149,seller_0131,510.68,35.23,545.91
ord_000543,1,prod_00030,seller_0127,103.84,18.99,122.83
ord_000982,2,prod_00123,seller_0087,39.17,23.86,63.03
ord_001717,3,prod_00387,seller_0033,17.68,30.21,47.89
ord_000774,1,prod_00482,seller_0137,67.57,13.83,81.4
ord_001313,2,prod_00326,seller_0053,315.46,42.14,357.6
ord_001949,3,prod_00427,seller_0092,695.47,43.41,738.88
ord_001557,1,prod_00029,seller_0051,363.86,13.42,377.28
ord_001916,2,prod_00259,seller_0071,171.86,32.13,203.99
ord_000694,3,prod_00186,seller_0144,113.01,32.77,145.78
ord_001720,1,prod_00417,seller_0040,122.19,28.36,150.55
ord_001268,2,prod_00075,seller_0039,107.92,40.68,148.6
ord_001886,3,prod_00045,seller_0121,162.33,29.03,191.36
ord_001685,1,prod_00069,seller_0085,80.13,32.9,113.03
ord_001792,2,prod_00498,seller_0137,147.75,53.86,201.61
ord_000612,3,prod_00416,seller_0037,30.56,18.92,49.48
ord_001591,1,prod_00367,seller_0087,52.06,44.05,96.11
ord_001722,2,prod_00210,seller_0129,231.95,37.81,269.76
ord_001856,3,prod_00239,seller_0063,295.9,26.78,322.68
ord_001622,1,prod_00340,seller_0043,107.93,50.01,157.94
ord_001198,2,prod_00308,seller_0100,18.86,40.32,59.18
ord_001558,3,prod_00192,seller_0105,329.03,36.25,365.28
ord_001533,1,prod_00372,seller_0008,160.31,46.72,207.03
ord_000244,2,prod_00103,seller_0049,79.14,54.13,133.27
ord_000060,3,prod_00241,seller_0096,124.47,63.5,187.97
ord_000104,1,prod_00253,seller_0123,82.41,44.61,127.02
ord_000651,2,prod_00424,seller_0047,90.13,58.09,148.22
ord_001327,3,prod_00220,seller_0025,276.44,10.06,286.5
ord_001695,1,prod_00397,seller_0131,36.08,39.16,75.24
ord_001011,2,prod_00474,seller_0114,28.13,21.81,49.94
ord_001768,3,prod_00336,seller_0099,15.33,15.18,30.51
ord_000077,1,prod_00217,seller_0096,60.23,39.26,99.49
ord_001042,2,prod_00202,seller_0034,34.14,51.08,85.22
ord_001558,3,prod_00029,seller_0109,44.81,32.67,77.48
ord_001208,1,prod_00494,seller_0092,16.36,46.86,63.22
ord_001681,2,prod_00447,seller_0008,45.93,36.93,82.86
ord_001574,3,prod_00486,seller_0063,63.54,34.04,97.58
ord_001305,1,prod_00212,seller_0082,18.85,25.96,44.81
ord_001312,2,prod_00154,seller_0025,127.35,31.04,158.39
ord_001679,3,prod_00480,seller_0129,115.94,29.24,145.18
ord_001549,1,prod_00231,seller_0008,27.25,45.54,72.79
ord_000698,2,prod_00102,seller_0124,123.47,16.38,139.85
ord_001498,3,prod_00315,seller_0149,808.27,15.1,823.37
ord_000946,1,prod_00177,seller_0098,361.9,46.3,408.2
ord_000267,2,prod_00181,seller_0101,15.32,40.05,55.37
ord_000781,3,prod_00472,seller_0111,205.39,33.66,239.05
ord_000609,1,prod_00415,seller_0003,67.36,18.38,85.74
ord_000946,2,prod_00232,seller_0135,22.89,32.61,55.5
ord_001381,3,prod_00012,seller_0100,57.11,53.44,110.55
ord_001830,1,prod_00186,seller_0011,61.59,58.93,120.52
ord_001025,2,prod_00249,seller_0059,103.89,48.64,152.53
ord_001831,3,prod_00420,seller_0140,144.84,13.3,158.14
ord_001051,1,prod_00266,seller_0079,180.9,46.87,227.77
ord_000548,2,prod_00390,seller_0038,48.87,23.25,72.12
ord_000160,3,prod_00135,seller_0122,61.59,27.34,88.93
ord_000937,1,prod_00245,seller_0065,59.25,20.77,80.02
ord_000399,2,prod_00031,seller_0146,69.07,52.67,121.74
ord_000543,3,prod_00347,seller_0046,972.09,45.67,1017.76
ord_000127,1,prod_00456,seller_0125,195.58,43.65,239.23
ord_001798,2,prod_00259,seller_0056,457.62,46.74,504.36
ord_001881,3,prod_00104,seller_0007,156.75,23.02,179.77
ord_001009,1,prod_00431,seller_0105,77.56,34.46,112.02
ord_000948,2,prod_00382,seller_0040,74.27,44.83,119.1
ord_000210,3,prod_00469,seller_0097,95.47,45.01,140.48
ord_000150,1,prod_00001,seller_0052,79.72,53.55,133.27
ord_000031,2,prod_00429,seller_0031,226.46,25.79,252.25
ord_000612,3,prod_00438,seller_0007,90.06,52.37,142.43
ord_001865,1,prod_00434,seller_0144,57.05,34.21,91.26
ord_000302,2,prod_00207,seller_0091,193.92,46.86,240.78
ord_000963,3,prod_00135,seller_0017,246.24,35.06,281.3
ord_000865,1,prod_00447,seller_0125,80.46,62.17,142.63
ord_001755,2,prod_00271,seller_0004,147.25,19.86,167.11
ord_000765,3,prod_00089,seller_0122,22.27,47.13,69.4
ord_000683,1,prod_00195,seller_0099,105.47,41.71,147.18
ord_000257,2,prod_00414,seller_0143,20.52,19.5,40.02
ord_000940,3,prod_00122,seller_0061,18.56,13.63,32.19
ord_001081,1,prod_00462,seller_0021,128.9,53.95,182.85
ord_000009,2,prod_00116,seller_0077,58.37,18.66,77.03
ord_001029,3,prod_00196,seller_0047,177.83,20.26,198.09
ord_000847,1,prod_00036,seller_0075,286.7,63.81,350.51
ord_001138,2,prod_00067,seller_0049,33.01,49.45,82.46
ord_000777,3,prod_00133,seller_0027,169.71,23.78,193.49
ord_000685,1,prod_00281,seller_0031,101.71,42.5,144.21
ord_000732,2,prod_00479,seller_0032,29.27,39.38,68.65
ord_001229,3,prod_00011,seller_0018,141.53,56.45,197.98
ord_000024,1,prod_00456,seller_0125,127.83,50.11,177.94
ord_000493,2,prod_00218,seller_0063,101.99,55.74,157.73
ord_000970,3,prod_00322,seller_0128,328.21,21.63,349.84
ord_001706,1,prod_00156,seller_0016,103.35,45.21,148.56
ord_001430,2,prod_00240,seller_0137,573.97,12.21,586.18
ord_000103,3,prod_00060,seller_0062,100.41,13.79,114.2
ord_001084,1,prod_00138,seller_0039,29.78,49.24,79.02
ord_001110,2,prod_00050,seller_0115,91.29,11.34,102.63
ord_000767,3,prod_00167,seller_0138,39.16,41.89,81.05
ord_001023,1,prod_00165,seller_0140,124.1,56.22,180.32
ord_001701,2,prod_00319,seller_0072,156.76,30.9,187.66
ord_000372,3,prod_00189,seller_0062,90.83,12.47,103.3
ord_000679,1,prod_00487,seller_0131,27.34,49.26,76.6
ord_000596,2,prod_00469,seller_0083,90.88,61.13,152.01
ord_001994,3,prod_00092,seller_0123,25.2,49.44,74.64
ord_000202,1,prod_00294,seller_0139,152.53,41.81,194.34
ord_001626,2,prod_00376,seller_0136,202.49,22.65,225.14
ord_000089,3,prod_00289,seller_0109,408.63,10.85,419.48
ord_000437,1,prod_00075,seller_0122,34.33,48.21,82.54
ord_000120,2,prod_00045,seller_0119,106.22,22.71,128.93
ord_000156,3,prod_00428,seller_0138,115.59,57.2,172.79
ord_001997,1,prod_00385,seller_0018,321.86,35.65,357.51
ord_000399,2,prod_00053,seller_0076,133.43,39.18,172.61
ord_001724,3,prod_00175,seller_0011,33.87,51.47,85.34
ord_000188,1,prod_00161,seller_0138,83.8,52.87,136.67
ord_001798,2,prod_00067,seller_0131,142.62,45.35,187.97
ord_001076,3,prod_00474,seller_0062,159.59,61.61,221.2
ord_000652,1,prod_00399,seller_0071,253.6,64.03,317.63
ord_001555,2,prod_00361,seller_0061,38.89,62.08,100.97
ord_001504,3,prod_00270,seller_0132,378.25,55.33,433.58
ord_000587,1,prod_00407,seller_0061,22.32,48.81,71.13
ord_000230,2,prod_00124,seller_0136,509.45,46.48,555.93
ord_001505,3,prod_00182,seller_0102,249.03,15.71,264.74
ord_001154,1,prod_00376,seller_0013,144.55,24.93,169.48
ord_000055,2,prod_00392,seller_0012,174.36,10.31,184.67
ord_000271,3,prod_00182,seller_0035,24.06,17.56,41.62
ord_001984,1,prod_00036,seller_0051,20.08,34.16,54.24
ord_001124,2,prod_00212,seller_0043,27.88,18.06,45.94
ord_001093,3,prod_00384,seller_0111,25.97,59.59,85.56
ord_001935,1,prod_00436,seller_0066,110.12,54.31,164.43
ord_001323,2,prod_00134,seller_0015,44.12,13.94,58.06
ord_000970,3,prod_00353,seller_0039,251.11,23.69,274.8
ord_001553,1,prod_00412,seller_0026,85.82,55.05,140.87
ord_001378,2,prod_00178,seller_0112,157.69,54.17,211.86
ord_001652,3,prod_00166,seller_0051,141.97,62.0,203.97
ord_001176,1,prod_00414,seller_0111,61.25,64.87,126.12
ord_000330,2,prod_00494,seller_0132,48.43,63.69,112.12
ord_000116,3,prod_00491,seller_0098,65.31,32.56,97.87
ord_001566,1,prod_00337,seller_0119,206.14,23.77,229.91
ord_000323,2,prod_00329,seller_0056,120.91,51.71,172.62
ord_000563,3,prod_00476,seller_0069,50.09,26.46,76.55
ord_001596,1,prod_00438,seller_0146,219.35,54.35,273.7
ord_000229,2,prod_00327,seller_0004,21.76,39.37,61.13
ord_001795,3,prod_00046,seller_0129,159.15,53.67,212.82
ord_000360,1,prod_00156,seller_0050,84.39,25.17,109.56
ord_001029,2,prod_00401,seller_0084,172.69,37.94,210.63
ord_000028,3,prod_00488,seller_0070,329.84,41.02,370.86
ord_001790,1,prod_00432,seller_0148,181.37,61.87,243.24
ord_001388,2,prod_00428,seller_0020,85.0,24.66,109.66
ord_001486,3,prod_00236,seller_0027,34.64,61.52,96.16
ord_001255,1,prod_00316,seller_0026,212.0,54.27,266.27
ord_001419,2,prod_00060,seller_0010,89.1,50.2,139.3
ord_001992,3,prod_00005,seller_0082,24.4,53.28,77.68
ord_000869,1,prod_00453,seller_0105,167.35,43.3,210.65
ord_001736,2,prod_00462,seller_0140,56.41,23.42,79.83
ord_001868,3,prod_00454,seller_0088,21.01,20.42,41.43
ord_001295,1,prod_00391,seller_0024,294.66,57.65,352.31
ord_001875,2,prod_00181,seller_0117,94.19,49.88,144.07
ord_001328,3,prod_00145,seller_0046,54.58,21.73,76.31
ord_001407,1,prod_00315,seller_0136,166.22,43.83,210.05
ord_001582,2,prod_00265,seller_0055,275.48,34.62,310.1
ord_000028,3,prod_00223,seller_0078,15.04,18.73,33.77
ord_001543,1,prod_00406,seller_0088,154.71,39.25,193.96
ord_000744,2,prod_00301,seller_0016,189.81,25.48,215.29
ord_001223,3,prod_00457,seller_0148,43.28,15.29,58.57
ord_001630,1,prod_00443,seller_0038,95.71,35.68,131.39
ord_001106,2,prod_00336,seller_0111,26.22,42.46,68.68
ord_001112,3,prod_00484,seller_0015,179.81,12.58,192.39
ord_001414,1,prod_00482,seller_0078,240.64,32.12,272.76
ord_001722,2,prod_00237,seller_0076,28.74,24.17,52.91
ord_001779,3,prod_00013,seller_0072,218.44,11.69,230.13
ord_000580,1,prod_00339,seller_0019,192.18,16.91,209.09
ord_001847,2,prod_00268,seller_0120,66.13,17.65,83.78
ord_000451,3,prod_00420,seller_0063,155.65,20.06,175.71
ord_000433,1,prod_00266,seller_0105,15.01,54.19,69.2
ord_000374,2,prod_00016,seller_0032,337.23,34.17,371.4
ord_000435,3,prod_00092,seller_0110,110.92,18.09,129.01
ord_001211,1,prod_00248,seller_0007,131.22,15.52,146.74
ord_001775,2,prod_00019,seller_0139,146.11,26.39,172.5
ord_001414,3,prod_00360,seller_0087,113.89,53.89,167.78
ord_000218,1,prod_00390,seller_0031,248.19,30.05,278.24
ord_001132,2,prod_00388,seller_0045,127.9,18.79,146.69
ord_001843,3,prod_00414,seller_0056,301.0,32.23,333.23
ord_001574,1,prod_00103,seller_0149,119.77,40.54,160.31
ord_001931,2,prod_00095,seller_0031,37.52,11.63,49.15
ord_000948,3,prod_00430,seller_0001,308.8,44.52,353.32
ord_000349,1,prod_00283,seller_0139,152.34,31.73,184.07
ord_000788,2,prod_00429,seller_0093,159.17,10.53,169.7
ord_001546,3,prod_00213,seller_0068,522.88,47.06,569.94
ord_000026,1,prod_00037,seller_0036,24.38,49.18,73.56
ord_001072,2,prod_00393,seller_0079,82.16,44.59,126.75
ord_000859,3,prod_00061,seller_0067,47.79,28.81,76.6
ord_000370,1,prod_00291,seller_0051,134.45,39.13,173.58
ord_001038,2,prod_00362,seller_0130,212.29,31.29,243.58
ord_001636,3,prod_00303,seller_0006,421.87,48.53,470.4
ord_001211,1,prod_00244,seller_0054,87.75,42.1,129.85
ord_001548,2,prod_00405,seller_0088,200.14,14.5,214.64
ord_000884,3,prod_00401,seller_0145,313.74,45.37,359.11
ord_001915,1,prod_00311,seller_0005,152.99,47.8,200.79
ord_000279,2,prod_00344,seller_0002,48.36,30.39,78.75
ord_000341,3,prod_00351,seller_0058,127.33,58.17,185.5
ord_001352,1,prod_00006,seller_0012,435.6,56.37,491.97
ord_001703,2,prod_00377,seller_0005,541.36,19.63,560.99
ord_001658,3,prod_00419,seller_0106,138.39,59.73,198.12
ord_001929,1,prod_00306,seller_0148,276.63,34.25,310.88
ord_000607,2,prod_00165,seller_0129,41.83,49.81,91.64
ord_001049,3,prod_00013,seller_0056,48.9,54.78,103.68
ord_000529,1,prod_00025,seller_0070,381.63,37.78,419.41
ord_000426,2,prod_00224,seller_0056,32.44,31.95,64.39
ord_000029,3,prod_00123,seller_0054,40.45,60.35,100.8
ord_000956,1,prod_00129,seller_0139,80.48,22.7,103.18
ord_000323,2,prod_00305,seller_0003,121.87,24.13,146.0
ord_001877,3,prod_00122,seller_0095,126.11,29.89,156.0
ord_000313,1,prod_00035,seller_0028,56.43,57.27,113.7
ord_000584,2,prod_00083,seller_0111,319.01,61.63,380.64
ord_001294,3,prod_00309,seller_0107,310.95,22.1,333.05
ord_000762,1,prod_00436,seller_0120,74.72,57.51,132.23
ord_000295,2,prod_00182,seller_0133,83.36,24.2,107.56
ord_000656,3,prod_00076,seller_0124,160.48,63.39,223.87
ord_000786,1,prod_00104,seller_0090,145.52,42.86,188.38
ord_000223,2,prod_00232,seller_0016,72.81,10.39,83.2
ord_000075,3,prod_00303,seller_0031,79.18,11.88,91.06
ord_000102,1,prod_00043,seller_0028,66.33,18.11,84.44
ord_001556,2,prod_00404,seller_0135,47.21,20.32,67.53
ord_001653,3,prod_00417,seller_0137,88.53,52.22,140.75
ord_001710,1,prod_00093,seller_0039,154.17,22.25,176.42
ord_000885,2,prod_00144,seller_0027,177.56,63.3,240.86
ord_000173,3,prod_00254,seller_0076,196.08,44.99,241.07
ord_001028,1,prod_00078,seller_0117,71.35,48.09,119.44
ord_001876,2,prod_00263,seller_0089,188.59,21.98,210.57
ord_001503,3,prod_00070,seller_0107,15.78,59.1,74.88
ord_001684,1,prod_00149,seller_0122,92.79,46.73,139.52
ord_000395,2,prod_00292,seller_0126,204.53,57.54,262.07
ord_001650,3,prod_00214,seller_0098,134.32,62.61,196.93
ord_000833,1,prod_00360,seller_0033,92.11,16.91,109.02
ord_001004,2,prod_00310,seller_0091,139.16,15.31,154.47
ord_001938,3,prod_00147,seller_0120,299.95,54.19,354.14
ord_000167,1,prod_00025,seller_0002,115.27,57.64,172.91
ord_000300,2,prod_00323,seller_0142,208.0,42.11,250.11
ord_000118,3,prod_00484,seller_0013,488.98,30.13,519.11
ord_000512,1,prod_00109,seller_0024,161.72,45.89,207.61
ord_000612,2,prod_00181,seller_0069,117.21,26.81,144.02
ord_001810,3,prod_00251,seller_0034,19.58,23.11,42.69
ord_001199,1,prod_00482,seller_0087,71.3,36.85,108.15
ord_000159,2,prod_00203,seller_0019,115.01,21.89,136.9
ord_001408,3,prod_00304,seller_0030,206.47,36.6,243.07
ord_001251,1,prod_00170,seller_0049,84.17,62.61,146.78
ord_001959,2,prod_00175,seller_0144,401.44,56.19,457.63
ord_001062,3,prod_00347,seller_0114,53.06,61.79,114.85
ord_000463,1,prod_00170,seller_0116,178.78,54.35,233.13
ord_001455,2,prod_00002,seller_0139,80.17,29.51,109.68
ord_001734,3,prod_00134,seller_0078,94.86,54.66,149.52
ord_001672,1,prod_00127,seller_0035,209.64,60.76,270.4
ord_000104,2,prod_00046,seller_0071,57.15,62.09,119.24
ord_000982,3,prod_00194,seller_0108,27.22,47.58,74.8
ord_001217,1,prod_00362,seller_0054,103.14,21.63,124.77
ord_000250,2,prod_00209,seller_0023,105.3,12.19,117.49
ord_001037,3,prod_00296,seller_0010,206.45,18.1,224.55
ord_000567,1,prod_00058,seller_0061,429.25,63.11,492.36
ord_001880,2,prod_00496,seller_0136,21.83,35.42,57.25
ord_000597,3,prod_00078,seller_0048,122.49,57.02,179.51
ord_000621,1,prod_00202,seller_0112,152.21,35.58,187.79
ord_000555,2,prod_00493,seller_0126,525.55,46.34,571.89
ord_001412,3,prod_00289,seller_0087,357.9,11.33,369.23
ord_000071,1,prod_00490,seller_0026,164.56,23.74,188.3
ord_000956,2,prod_00062,seller_0052,103.52,33.99,137.51
ord_001804,3,prod_00268,seller_0006,36.14,44.68,80.82
