trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance_miles,pickup_location_id,dropoff_location_id,rate_code_id,payment_type,fare_amount,extra_surcharge,mta_tax,tip_amount,tolls_amount,congestion_surcharge,total_amount,trip_duration_minutes,pickup_hour,pickup_day_of_week,pickup_date,pickup_year_month
trip_0001984,1,2024-02-29 17:02:00,2024-02-29 17:28:59,1,9.01,61,234,1,Credit Card,41.28,2.5,0.5,6.19,0.0,2.75,53.22,27.0,17,Thursday,2024-02-29,2024-02
trip_0001985,1,2024-06-11 10:19:00,2024-06-11 10:29:26,1,4.0,50,249,1,Credit Card,19.22,1.0,0.5,3.84,0.0,2.75,27.31,10.4,10,Tuesday,2024-06-11,2024-06
trip_0001986,1,2024-05-20 10:28:00,2024-05-20 10:45:15,2,7.47,140,145,1,Credit Card,32.17,1.0,0.5,8.04,0.0,2.75,44.46,17.3,10,Monday,2024-05-20,2024-05
trip_0001987,1,2024-04-13 05:52:00,2024-04-13 06:02:16,1,21.5,163,1,1,Cash,67.27,1.0,0.5,10.09,0.0,2.75,81.61,10.3,5,Saturday,2024-04-13,2024-04
trip_0001988,2,2024-04-14 06:48:00,2024-04-14 07:08:56,1,8.52,236,141,1,Credit Card,36.9,1.0,0.5,0.0,0.0,2.75,41.15,20.9,6,Sunday,2024-04-14,2024-04
trip_0001989,1,2024-02-21 21:21:00,2024-02-21 21:43:16,1,8.05,61,170,1,Credit Card,36.28,1.0,0.5,0.0,0.0,2.75,40.53,22.3,21,Wednesday,2024-02-21,2024-02
trip_0001990,1,2024-02-22 03:57:00,2024-02-22 04:09:53,2,3.33,255,68,1,Credit Card,18.6,1.0,0.5,3.72,0.0,2.75,26.57,12.9,3,Thursday,2024-02-22,2024-02
trip_0001991,2,2024-02-20 21:55:00,2024-02-20 22:17:15,1,4.88,163,236,1,Credit Card,27.55,1.0,0.5,5.51,0.0,2.75,37.31,22.3,21,Tuesday,2024-02-20,2024-02
trip_0001992,1,2024-04-11 02:14:00,2024-04-11 02:36:17,1,7.46,231,107,1,Credit Card,34.66,1.0,0.5,5.2,0.0,2.75,44.11,22.3,2,Thursday,2024-04-11,2024-04
trip_0001993,2,2024-05-03 23:45:00,2024-05-03 23:55:29,1,3.1,237,43,1,Credit Card,16.77,1.0,0.5,3.35,0.0,2.75,24.37,10.5,23,Friday,2024-05-03,2024-05
trip_0001994,2,2024-04-02 21:37:00,2024-04-02 21:53:47,3,6.95,141,256,1,Cash,30.51,1.0,0.5,4.58,0.0,2.75,39.34,16.8,21,Tuesday,2024-04-02,2024-04
trip_0001995,2,2024-04-26 23:45:00,2024-04-26 23:54:16,1,3.83,48,7,1,Credit Card,18.17,1.0,0.5,2.73,0.0,2.75,25.15,9.3,23,Friday,2024-04-26,2024-04
trip_0001996,2,2024-02-08 11:59:00,2024-02-08 12:06:55,1,1.7,141,186,1,Credit Card,11.64,1.0,0.5,2.33,0.0,2.75,18.22,7.9,11,Thursday,2024-02-08,2024-02
trip_0001997,2,2024-04-04 08:50:00,2024-04-04 09:04:00,4,4.23,255,80,1,Credit Card,21.64,1.0,0.5,3.25,0.0,2.75,29.14,14.0,8,Thursday,2024-04-04,2024-04
trip_0001998,1,2024-04-06 21:38:00,2024-04-06 22:00:00,1,21.35,138,132,2,Credit Card,72.72,1.0,0.5,14.54,6.55,2.75,98.06,22.0,21,Saturday,2024-04-06,2024-04
trip_0001999,2,2024-05-14 03:23:00,2024-05-14 03:33:27,1,3.04,140,80,1,Cash,16.59,1.0,0.5,2.49,0.0,2.75,23.33,10.5,3,Tuesday,2024-05-14,2024-05
trip_0002000,2,2024-01-05 17:33:00,2024-01-05 17:52:11,2,4.66,193,68,1,Credit Card,25.41,2.5,0.5,5.08,0.0,2.75,36.24,19.2,17,Friday,2024-01-05,2024-01
trip_0002001,1,2024-03-02 20:59:00,2024-03-02 21:34:12,1,9.22,79,230,1,Credit Card,45.96,1.0,0.5,0.0,0.0,2.75,50.21,35.2,20,Saturday,2024-03-02,2024-03
trip_0002002,1,2024-01-03 21:27:00,2024-01-03 21:45:40,1,5.65,33,48,1,Credit Card,27.88,1.0,0.5,0.0,0.0,2.75,32.13,18.7,21,Wednesday,2024-01-03,2024-01
trip_0002003,2,2024-04-21 06:53:00,2024-04-21 07:07:54,2,13.78,231,138,2,Cash,48.35,1.0,0.5,12.09,6.55,2.75,71.24,14.9,6,Sunday,2024-04-21,2024-04
trip_0002004,2,2024-06-10 15:39:00,2024-06-10 15:53:01,1,15.33,138,1,2,Credit Card,52.17,1.0,0.5,10.43,6.55,2.75,73.4,14.0,15,Monday,2024-06-10,2024-06
trip_0002005,1,2024-02-05 09:40:00,2024-02-05 10:01:54,3,19.81,132,68,2,Credit Card,68.43,1.0,0.5,0.0,6.55,2.75,79.23,21.9,9,Monday,2024-02-05,2024-02
trip_0002006,1,2024-04-18 23:53:00,2024-04-19 00:00:28,1,18.01,255,132,2,Credit Card,56.27,1.0,0.5,11.25,6.55,2.75,78.32,7.5,23,Thursday,2024-04-18,2024-04
trip_0002007,2,2024-06-17 15:40:00,2024-06-17 15:52:14,3,3.97,107,163,1,Credit Card,20.04,1.0,0.5,0.0,0.0,2.75,24.29,12.2,15,Monday,2024-06-17,2024-06
trip_0002008,2,2024-02-13 10:05:00,2024-02-13 10:26:51,1,5.63,170,238,1,Credit Card,29.41,1.0,0.5,5.88,0.0,2.75,39.54,21.9,10,Tuesday,2024-02-13,2024-02
trip_0002009,1,2024-01-14 21:16:00,2024-01-14 21:30:48,1,3.01,143,238,1,Credit Card,18.68,1.0,0.5,3.74,0.0,2.75,26.67,14.8,21,Sunday,2024-01-14,2024-01
trip_0002010,2,2024-01-19 05:55:00,2024-01-19 06:05:49,1,3.97,238,145,1,Cash,19.33,1.0,0.5,2.9,0.0,2.75,26.48,10.8,5,Friday,2024-01-19,2024-01
trip_0002011,1,2024-04-24 14:22:00,2024-04-24 15:05:59,1,11.01,230,48,1,Cash,55.27,1.0,0.5,13.82,0.0,2.75,73.34,44.0,14,Wednesday,2024-04-24,2024-04
trip_0002012,1,2024-02-25 01:29:00,2024-02-25 01:47:21,1,6.36,140,236,1,Credit Card,29.67,1.0,0.5,0.0,0.0,2.75,33.92,18.4,1,Sunday,2024-02-25,2024-02
trip_0002013,2,2024-05-20 17:13:00,2024-05-20 17:25:39,1,13.95,79,132,2,Credit Card,47.69,2.5,0.5,9.54,6.55,2.75,69.53,12.7,17,Monday,2024-05-20,2024-05
trip_0002014,2,2024-04-04 17:42:00,2024-04-04 17:58:00,1,5.63,145,80,1,Cash,26.49,2.5,0.5,5.3,0.0,2.75,37.54,16.0,17,Thursday,2024-04-04,2024-04
trip_0002015,2,2024-04-29 12:42:00,2024-04-29 12:50:06,1,1.76,236,140,1,Credit Card,11.89,1.0,0.5,1.78,0.0,2.75,17.92,8.1,12,Monday,2024-04-29,2024-04
trip_0002016,2,2024-02-14 04:25:00,2024-02-14 04:50:11,1,10.18,140,256,1,Credit Card,43.59,1.0,0.5,8.72,0.0,2.75,56.56,25.2,4,Wednesday,2024-02-14,2024-02
trip_0002017,2,2024-06-08 00:53:00,2024-06-08 01:14:54,1,6.11,145,33,1,Credit Card,30.76,1.0,0.5,4.61,0.0,2.75,39.62,21.9,0,Saturday,2024-06-08,2024-06
trip_0002018,1,2024-06-14 00:00:00,2024-06-14 00:17:31,1,7.32,163,161,1,Credit Card,31.89,1.0,0.5,7.97,0.0,2.75,44.11,17.5,0,Friday,2024-06-14,2024-06
trip_0002019,1,2024-03-23 14:07:00,2024-03-23 14:27:16,1,7.57,48,256,1,Cash,33.96,1.0,0.5,8.49,0.0,2.75,46.7,20.3,14,Saturday,2024-03-23,2024-03
trip_0002020,1,2024-01-26 05:51:00,2024-01-26 05:58:33,1,2.34,61,162,1,Cash,13.21,1.0,0.5,1.98,0.0,2.75,19.44,7.6,5,Friday,2024-01-26,2024-01
trip_0002021,1,2024-03-27 12:50:00,2024-03-27 13:00:01,1,11.53,230,1,1,Cash,39.72,1.0,0.5,5.96,0.0,2.75,49.93,10.0,12,Wednesday,2024-03-27,2024-03
trip_0002022,1,2024-02-06 05:35:00,2024-02-06 06:05:17,1,10.87,142,50,1,Cash,48.03,1.0,0.5,12.01,0.0,2.75,64.29,30.3,5,Tuesday,2024-02-06,2024-02
trip_0002023,2,2024-06-12 12:56:00,2024-06-12 13:13:19,1,7.41,100,255,1,Credit Card,32.04,1.0,0.5,4.81,0.0,2.75,41.1,17.3,12,Wednesday,2024-06-12,2024-06
trip_0002024,1,2024-05-13 14:48:00,2024-05-13 15:01:20,2,4.11,142,230,1,Credit Card,20.97,1.0,0.5,5.24,0.0,2.75,30.46,13.3,14,Monday,2024-05-13,2024-05
trip_0002025,1,2024-01-14 06:57:00,2024-01-14 07:20:05,1,8.66,7,231,1,Credit Card,38.36,1.0,0.5,7.67,0.0,2.75,50.28,23.1,6,Sunday,2024-01-14,2024-01
trip_0002026,2,2024-06-17 13:10:00,2024-06-17 13:39:18,2,7.53,7,236,1,Credit Card,38.36,1.0,0.5,9.59,0.0,2.75,52.2,29.3,13,Monday,2024-06-17,2024-06
trip_0002027,2,2024-05-24 21:06:00,2024-05-24 21:19:27,3,2.99,145,90,1,Credit Card,17.95,1.0,0.5,2.69,0.0,2.75,24.89,13.5,21,Friday,2024-05-24,2024-05
trip_0002028,2,2024-06-01 11:59:00,2024-06-01 12:49:35,1,15.41,7,161,1,Credit Card,70.67,1.0,0.5,14.13,0.0,2.75,89.05,50.6,11,Saturday,2024-06-01,2024-06
trip_0002029,1,2024-05-31 17:21:00,2024-05-31 17:40:29,1,6.54,140,68,1,No Charge,30.73,2.5,0.5,6.15,0.0,2.75,42.63,19.5,17,Friday,2024-05-31,2024-05
trip_0002030,2,2024-06-07 12:49:00,2024-06-07 13:07:42,4,6.83,249,170,1,Credit Card,31.14,1.0,0.5,7.78,0.0,2.75,43.17,18.7,12,Friday,2024-06-07,2024-06
trip_0002031,2,2024-06-25 16:18:00,2024-06-25 16:46:31,1,8.59,234,238,1,Credit Card,40.89,2.5,0.5,6.13,0.0,2.75,52.77,28.5,16,Tuesday,2024-06-25,2024-06
trip_0002032,1,2024-06-28 14:00:00,2024-06-28 14:24:04,5,7.7,170,236,1,Credit Card,36.21,1.0,0.5,0.0,0.0,2.75,40.46,24.1,14,Friday,2024-06-28,2024-06
trip_0002033,1,2024-06-10 20:17:00,2024-06-10 20:27:59,3,4.09,170,48,1,Credit Card,19.74,1.0,0.5,0.0,0.0,2.75,23.99,11.0,20,Monday,2024-06-10,2024-06
trip_0002034,1,2024-01-29 03:43:00,2024-01-29 04:05:26,1,9.3,18,100,1,Cash,39.8,1.0,0.5,0.0,0.0,2.75,44.05,22.4,3,Monday,2024-01-29,2024-01
trip_0002035,2,2024-04-23 23:51:00,2024-04-24 00:08:31,1,14.18,138,90,2,Credit Card,50.76,1.0,0.5,12.69,6.55,2.75,74.25,17.5,23,Tuesday,2024-04-23,2024-04
trip_0002036,2,2024-04-02 21:12:00,2024-04-02 21:28:12,3,6.95,170,143,1,Credit Card,30.22,1.0,0.5,7.56,0.0,2.75,42.03,16.2,21,Tuesday,2024-04-02,2024-04
trip_0002037,1,2024-01-19 11:16:00,2024-01-19 11:37:51,1,9.24,140,50,1,Credit Card,39.34,1.0,0.5,7.87,0.0,2.75,51.46,21.9,11,Friday,2024-01-19,2024-01
trip_0002038,1,2024-04-07 16:09:00,2024-04-07 16:29:01,2,7.82,238,238,1,Credit Card,34.51,2.5,0.5,6.9,0.0,2.75,47.16,20.0,16,Sunday,2024-04-07,2024-04
trip_0002039,2,2024-03-30 20:29:00,2024-03-30 20:35:30,1,1.62,256,238,1,Credit Card,10.71,1.0,0.5,0.0,0.0,2.75,14.96,6.5,20,Saturday,2024-03-30,2024-03
trip_0002040,2,2024-02-05 05:59:00,2024-02-05 06:27:17,1,21.99,193,1,1,Credit Card,77.62,1.0,0.5,11.64,0.0,2.75,93.51,28.3,5,Monday,2024-02-05,2024-02
trip_0002041,2,2024-02-01 04:31:00,2024-02-01 04:37:24,1,2.41,48,249,1,Credit Card,12.83,1.0,0.5,2.57,0.0,2.75,19.65,6.4,4,Thursday,2024-02-01,2024-02
trip_0002042,1,2024-01-29 01:05:00,2024-01-29 01:21:44,2,6.33,80,170,1,Credit Card,28.78,1.0,0.5,4.32,0.0,2.75,37.35,16.7,1,Monday,2024-01-29,2024-01
trip_0002043,2,2024-06-04 18:06:00,2024-06-04 18:23:59,1,6.66,7,161,1,Cash,30.31,2.5,0.5,4.55,0.0,2.75,40.61,18.0,18,Tuesday,2024-06-04,2024-06
trip_0002044,1,2024-01-10 00:02:00,2024-01-10 00:38:58,1,13.68,90,142,1,Credit Card,59.11,1.0,0.5,8.87,0.0,2.75,72.23,37.0,0,Wednesday,2024-01-10,2024-01
trip_0002045,2,2024-06-10 05:36:00,2024-06-10 05:56:51,2,5.35,142,193,1,Credit Card,28.14,1.0,0.5,5.63,0.0,2.75,38.02,20.9,5,Monday,2024-06-10,2024-06
trip_0002046,1,2024-05-06 16:35:00,2024-05-06 16:43:29,1,2.63,237,141,1,Credit Card,14.48,2.5,0.5,2.9,0.0,2.75,23.13,8.5,16,Monday,2024-05-06,2024-05
trip_0002047,2,2024-06-24 11:50:00,2024-06-24 12:11:05,1,8.2,163,141,1,Credit Card,36.09,1.0,0.5,5.41,0.0,2.75,45.75,21.1,11,Monday,2024-06-24,2024-06
trip_0002048,2,2024-06-19 06:31:00,2024-06-19 07:10:37,1,11.98,48,236,1,No Charge,55.76,1.0,0.5,8.36,0.0,2.75,68.37,39.6,6,Wednesday,2024-06-19,2024-06
trip_0002049,1,2024-02-28 20:24:00,2024-02-28 20:50:30,1,6.02,79,68,1,Credit Card,32.81,1.0,0.5,6.56,0.0,2.75,43.62,26.5,20,Wednesday,2024-02-28,2024-02
trip_0002050,2,2024-05-22 15:58:00,2024-05-22 16:07:52,1,3.37,255,141,1,Credit Card,17.2,1.0,0.5,2.58,0.0,2.75,24.03,9.9,15,Wednesday,2024-05-22,2024-05
trip_0002051,2,2024-05-18 09:47:00,2024-05-18 10:00:16,5,4.22,249,68,1,Credit Card,21.24,1.0,0.5,0.0,0.0,2.75,25.49,13.3,9,Saturday,2024-05-18,2024-05
trip_0002052,2,2024-02-25 20:39:00,2024-02-25 20:57:51,3,5.33,162,43,1,Credit Card,27.09,1.0,0.5,6.77,0.0,2.75,38.11,18.9,20,Sunday,2024-02-25,2024-02
trip_0002053,2,2024-03-05 13:35:00,2024-03-05 14:08:02,1,8.85,18,230,1,Credit Card,43.86,1.0,0.5,0.0,0.0,2.75,48.11,33.0,13,Tuesday,2024-03-05,2024-03
trip_0002054,1,2024-06-14 20:26:00,2024-06-14 20:32:03,1,1.12,237,164,1,Credit Card,9.11,1.0,0.5,1.82,0.0,2.75,15.18,6.1,20,Friday,2024-06-14,2024-06
trip_0002055,2,2024-02-06 00:12:00,2024-02-06 00:27:33,3,3.51,239,7,1,Credit Card,20.43,1.0,0.5,0.0,0.0,2.75,24.68,15.6,0,Tuesday,2024-02-06,2024-02
trip_0002056,1,2024-01-07 03:20:00,2024-01-07 03:52:24,2,14.16,255,230,1,Cash,58.14,1.0,0.5,14.54,0.0,2.75,76.93,32.4,3,Sunday,2024-01-07,2024-01
trip_0002057,1,2024-05-01 15:15:00,2024-05-01 15:24:47,1,4.14,61,164,1,Credit Card,19.28,1.0,0.5,3.86,0.0,2.75,27.39,9.8,15,Wednesday,2024-05-01,2024-05
trip_0002058,1,2024-04-13 15:26:00,2024-04-13 15:51:36,2,6.19,79,239,1,Cash,32.83,1.0,0.5,6.57,0.0,2.75,43.65,25.6,15,Saturday,2024-04-13,2024-04
trip_0002059,2,2024-05-13 21:53:00,2024-05-13 22:17:23,3,6.52,79,234,1,Credit Card,33.13,1.0,0.5,8.28,0.0,2.75,45.66,24.4,21,Monday,2024-05-13,2024-05
trip_0002060,1,2024-06-26 21:23:00,2024-06-26 21:58:33,1,13.2,100,80,1,Credit Card,57.08,1.0,0.5,0.0,0.0,2.75,61.33,35.6,21,Wednesday,2024-06-26,2024-06
trip_0002061,1,2024-05-15 03:25:00,2024-05-15 03:51:02,1,11.62,231,90,1,Credit Card,47.97,1.0,0.5,0.0,0.0,2.75,52.22,26.0,3,Wednesday,2024-05-15,2024-05
trip_0002062,1,2024-05-29 19:02:00,2024-05-29 19:15:23,1,5.1,236,239,1,Credit Card,23.72,2.5,0.5,3.56,0.0,2.75,33.03,13.4,19,Wednesday,2024-05-29,2024-05
trip_0002063,2,2024-04-22 00:50:00,2024-04-22 00:58:49,4,3.12,90,193,1,Credit Card,16.0,1.0,0.5,0.0,0.0,2.75,20.25,8.8,0,Monday,2024-04-22,2024-04
trip_0002064,1,2024-04-20 21:35:00,2024-04-20 21:42:10,2,2.89,90,90,1,Credit Card,14.53,1.0,0.5,2.18,0.0,2.75,20.96,7.2,21,Saturday,2024-04-20,2024-04
trip_0002065,2,2024-05-06 12:04:00,2024-05-06 12:19:12,1,4.0,236,255,1,Credit Card,21.61,1.0,0.5,0.0,0.0,2.75,25.86,15.2,12,Monday,2024-05-06,2024-05
trip_0002066,2,2024-06-12 17:47:00,2024-06-12 17:56:27,1,3.73,18,80,1,Credit Card,17.99,2.5,0.5,3.6,0.0,2.75,27.34,9.5,17,Wednesday,2024-06-12,2024-06
trip_0002067,2,2024-03-10 08:21:00,2024-03-10 08:29:00,1,1.9,234,18,1,Credit Card,12.23,1.0,0.5,2.45,0.0,2.75,18.93,8.0,8,Sunday,2024-03-10,2024-03
trip_0002068,2,2024-04-09 08:43:00,2024-04-09 09:24:45,1,15.59,164,170,1,Credit Card,66.75,1.0,0.5,10.01,0.0,2.75,81.01,41.8,8,Tuesday,2024-04-09,2024-04
trip_0002069,2,2024-01-16 20:02:00,2024-01-16 20:20:06,2,7.03,90,193,1,Cash,31.39,1.0,0.5,6.28,0.0,2.75,41.92,18.1,20,Tuesday,2024-01-16,2024-01
trip_0002070,1,2024-02-01 15:52:00,2024-02-01 16:06:37,2,18.78,1,79,1,Credit Card,61.95,1.0,0.5,9.29,0.0,2.75,75.49,14.6,15,Thursday,2024-02-01,2024-02
trip_0002071,1,2024-01-21 22:54:00,2024-01-21 23:09:04,1,4.08,68,230,1,No Charge,21.76,1.0,0.5,0.0,0.0,2.75,26.01,15.1,22,Sunday,2024-01-21,2024-01
trip_0002072,2,2024-03-25 09:27:00,2024-03-25 10:43:46,3,28.55,7,141,1,Credit Card,119.9,1.0,0.5,17.98,0.0,2.75,142.13,76.8,9,Monday,2024-03-25,2024-03
trip_0002073,1,2024-04-19 22:36:00,2024-04-19 22:41:53,3,2.52,107,145,1,Credit Card,12.88,1.0,0.5,3.22,0.0,2.75,20.35,5.9,22,Friday,2024-04-19,2024-04
trip_0002074,1,2024-03-13 01:07:00,2024-03-13 01:28:52,1,20.85,1,162,1,Cash,71.27,1.0,0.5,10.69,0.0,2.75,86.21,21.9,1,Wednesday,2024-03-13,2024-03
trip_0002075,1,2024-02-29 03:17:00,2024-02-29 03:30:22,1,5.76,43,162,1,Credit Card,25.53,1.0,0.5,5.11,0.0,2.75,34.89,13.4,3,Thursday,2024-02-29,2024-02
trip_0002076,1,2024-05-02 04:45:00,2024-05-02 04:53:06,1,2.0,50,230,1,Credit Card,12.55,1.0,0.5,1.88,0.0,2.75,18.68,8.1,4,Thursday,2024-05-02,2024-05
trip_0002077,1,2024-03-11 06:54:00,2024-03-11 07:06:16,1,3.79,107,68,1,Credit Card,19.56,1.0,0.5,2.93,0.0,2.75,26.74,12.3,6,Monday,2024-03-11,2024-03
trip_0002078,2,2024-04-10 09:43:00,2024-04-10 09:54:14,2,2.95,61,7,1,Credit Card,16.73,1.0,0.5,2.51,0.0,2.75,23.49,11.2,9,Wednesday,2024-04-10,2024-04
trip_0002079,1,2024-05-23 08:27:00,2024-05-23 08:39:32,3,5.53,48,170,1,Credit Card,24.48,1.0,0.5,0.0,0.0,2.75,28.73,12.5,8,Thursday,2024-05-23,2024-05
trip_0002080,2,2024-02-10 06:03:00,2024-02-10 06:13:51,2,3.79,170,68,1,Credit Card,18.85,1.0,0.5,2.83,0.0,2.75,25.93,10.9,6,Saturday,2024-02-10,2024-02
trip_0002081,1,2024-04-04 02:55:00,2024-04-04 03:13:50,1,7.46,61,162,1,Cash,32.93,1.0,0.5,0.0,0.0,2.75,37.18,18.8,2,Thursday,2024-04-04,2024-04
trip_0002082,1,2024-03-10 11:14:00,2024-03-10 11:35:02,2,7.85,90,50,1,Credit Card,35.11,1.0,0.5,8.78,0.0,2.75,48.14,21.0,11,Sunday,2024-03-10,2024-03
trip_0002083,2,2024-05-28 03:27:00,2024-05-28 03:43:41,1,4.64,170,234,1,Credit Card,24.11,1.0,0.5,4.82,0.0,2.75,33.18,16.7,3,Tuesday,2024-05-28,2024-05
trip_0002084,2,2024-03-13 07:34:00,2024-03-13 07:59:38,2,9.78,249,61,1,Credit Card,42.71,1.0,0.5,0.0,0.0,2.75,46.96,25.6,7,Wednesday,2024-03-13,2024-03
trip_0002085,1,2024-03-12 01:52:00,2024-03-12 02:12:24,1,4.67,249,256,1,Cash,26.05,1.0,0.5,5.21,0.0,2.75,35.51,20.4,1,Tuesday,2024-03-12,2024-03
trip_0002086,1,2024-06-18 15:27:00,2024-06-18 15:47:20,3,8.86,186,231,1,Credit Card,37.54,1.0,0.5,5.63,0.0,2.75,47.42,20.3,15,Tuesday,2024-06-18,2024-06
trip_0002087,1,2024-03-03 03:31:00,2024-03-03 04:07:05,1,14.48,138,236,2,Cash,60.87,1.0,0.5,15.22,6.55,2.75,86.89,36.1,3,Sunday,2024-03-03,2024-03
trip_0002088,1,2024-04-16 18:10:00,2024-04-16 18:44:48,2,13.43,90,107,1,Credit Card,57.34,2.5,0.5,11.47,0.0,2.75,74.56,34.8,18,Tuesday,2024-04-16,2024-04
trip_0002089,1,2024-03-10 20:32:00,2024-03-10 20:48:28,1,5.64,162,48,1,Credit Card,26.75,1.0,0.5,4.01,0.0,2.75,35.01,16.5,20,Sunday,2024-03-10,2024-03
trip_0002090,2,2024-06-06 08:00:00,2024-06-06 08:31:05,1,13.79,132,161,2,Credit Card,56.47,1.0,0.5,0.0,6.55,2.75,67.27,31.1,8,Thursday,2024-06-06,2024-06
trip_0002091,2,2024-01-18 03:28:00,2024-01-18 04:02:04,1,12.51,50,79,1,Credit Card,54.44,1.0,0.5,8.17,0.0,2.75,66.86,34.1,3,Thursday,2024-01-18,2024-01
trip_0002092,1,2024-01-30 18:36:00,2024-01-30 18:46:16,1,3.1,161,48,1,Credit Card,16.66,2.5,0.5,2.5,0.0,2.75,24.91,10.3,18,Tuesday,2024-01-30,2024-01
trip_0002093,1,2024-04-04 02:43:00,2024-04-04 03:09:18,1,13.39,138,164,2,Cash,52.98,1.0,0.5,10.6,6.55,2.75,74.38,26.3,2,Thursday,2024-04-04,2024-04
trip_0002094,2,2024-04-03 08:01:00,2024-04-03 08:22:54,3,7.43,100,140,1,Credit Card,34.39,1.0,0.5,8.6,0.0,2.75,47.24,21.9,8,Wednesday,2024-04-03,2024-04
trip_0002095,1,2024-06-28 21:33:00,2024-06-28 21:40:10,1,1.6,43,237,1,Credit Card,10.99,1.0,0.5,0.0,0.0,2.75,15.24,7.2,21,Friday,2024-06-28,2024-06
trip_0002096,2,2024-04-26 15:45:00,2024-04-26 16:01:52,1,7.21,255,143,1,Credit Card,31.26,1.0,0.5,4.69,0.0,2.75,40.2,16.9,15,Friday,2024-04-26,2024-04
trip_0002097,1,2024-04-02 06:54:00,2024-04-02 07:15:19,1,14.13,231,138,2,Credit Card,52.52,1.0,0.5,10.5,6.55,2.75,73.82,21.3,6,Tuesday,2024-04-02,2024-04
trip_0002098,1,2024-06-05 07:30:00,2024-06-05 07:48:26,1,19.26,132,238,2,Credit Card,65.19,1.0,0.5,9.78,6.55,2.75,85.77,18.4,7,Wednesday,2024-06-05,2024-06
trip_0002099,1,2024-04-05 07:16:00,2024-04-05 07:31:29,1,5.75,80,234,1,Credit Card,26.56,1.0,0.5,3.98,0.0,2.75,34.79,15.5,7,Friday,2024-04-05,2024-04
trip_0002100,1,2024-02-03 04:39:00,2024-02-03 04:59:56,2,5.37,237,238,1,Credit Card,28.24,1.0,0.5,7.06,0.0,2.75,39.55,20.9,4,Saturday,2024-02-03,2024-02
trip_0002101,1,2024-05-16 21:00:00,2024-05-16 21:13:57,1,4.04,163,61,1,Cash,21.09,1.0,0.5,3.16,0.0,2.75,28.5,14.0,21,Thursday,2024-05-16,2024-05
trip_0002102,2,2024-06-13 11:49:00,2024-06-13 12:02:08,1,3.91,230,230,1,Credit Card,20.32,1.0,0.5,4.06,0.0,2.75,28.63,13.1,11,Thursday,2024-06-13,2024-06
trip_0002103,2,2024-01-17 04:03:00,2024-01-17 04:14:20,1,2.16,79,61,1,Credit Card,14.61,1.0,0.5,2.19,0.0,2.75,21.05,11.3,4,Wednesday,2024-01-17,2024-01
trip_0002104,2,2024-03-07 13:13:00,2024-03-07 13:23:26,5,2.8,141,237,1,Credit Card,15.92,1.0,0.5,3.18,0.0,2.75,23.35,10.4,13,Thursday,2024-03-07,2024-03
trip_0002105,1,2024-01-14 04:53:00,2024-01-14 05:08:25,1,5.21,161,80,1,Credit Card,25.04,1.0,0.5,3.76,0.0,2.75,33.05,15.4,4,Sunday,2024-01-14,2024-01
trip_0002106,1,2024-01-14 18:48:00,2024-01-14 18:54:46,1,2.99,231,145,1,Credit Card,14.61,2.5,0.5,3.65,0.0,2.75,24.01,6.8,18,Sunday,2024-01-14,2024-01
trip_0002107,1,2024-05-09 17:22:00,2024-05-09 17:43:00,1,14.31,132,162,2,Credit Card,52.86,2.5,0.5,0.0,6.55,2.75,65.16,21.0,17,Thursday,2024-05-09,2024-05
trip_0002108,1,2024-03-20 12:33:00,2024-03-20 12:49:12,1,4.04,50,90,1,Credit Card,22.21,1.0,0.5,4.44,0.0,2.75,30.9,16.2,12,Wednesday,2024-03-20,2024-03
trip_0002109,1,2024-05-19 20:34:00,2024-05-19 20:57:59,2,8.01,186,48,1,Credit Card,37.02,1.0,0.5,9.26,0.0,2.75,50.53,24.0,20,Sunday,2024-05-19,2024-05
trip_0002110,1,2024-05-11 18:35:00,2024-05-11 18:42:24,1,1.36,33,33,1,Credit Card,10.44,2.5,0.5,2.09,0.0,2.75,18.28,7.4,18,Saturday,2024-05-11,2024-05
trip_0002111,2,2024-05-28 11:36:00,2024-05-28 11:42:40,1,2.68,231,48,1,Credit Card,13.71,1.0,0.5,2.06,0.0,2.75,20.02,6.7,11,Tuesday,2024-05-28,2024-05
trip_0002112,1,2024-01-02 11:59:00,2024-01-02 12:14:52,1,3.85,18,100,1,Credit Card,21.53,1.0,0.5,3.23,0.0,2.75,29.01,15.9,11,Tuesday,2024-01-02,2024-01
trip_0002113,2,2024-05-01 07:07:00,2024-05-01 07:19:18,1,4.17,145,48,1,Credit Card,20.63,1.0,0.5,0.0,0.0,2.75,24.88,12.3,7,Wednesday,2024-05-01,2024-05
trip_0002114,1,2024-04-25 07:47:00,2024-04-25 07:54:22,3,3.05,164,141,1,Credit Card,15.07,1.0,0.5,0.0,0.0,2.75,19.32,7.4,7,Thursday,2024-04-25,2024-04
trip_0002115,1,2024-03-11 12:03:00,2024-03-11 12:21:19,1,4.26,50,18,1,Credit Card,23.88,1.0,0.5,4.78,0.0,2.75,32.91,18.3,12,Monday,2024-03-11,2024-03
trip_0002116,1,2024-04-26 20:06:00,2024-04-26 20:33:07,5,11.15,132,231,2,Credit Card,47.23,1.0,0.5,11.81,6.55,2.75,69.84,27.1,20,Friday,2024-04-26,2024-04
