order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,is_late_delivery,delivery_delay_days,order_year,order_month,order_year_month
ord_001527,c_000079,delivered,2017-01-08 00:00:00,2017-01-08 00:00:00,2017-01-09 00:00:00,2017-01-20 00:00:00,2017-01-31 00:00:00,0,0,2017,1,2017-01
ord_001528,c_000585,delivered,2018-03-20 00:00:00,2018-03-20 00:00:00,2018-03-23 00:00:00,2018-03-24 00:00:00,2018-04-10 00:00:00,0,0,2018,3,2018-03
ord_001529,c_000688,delivered,2017-11-24 00:00:00,2017-11-24 00:00:00,2017-11-26 00:00:00,2017-12-18 00:00:00,2017-12-13 00:00:00,1,5,2017,11,2017-11
ord_001530,c_000396,delivered,2017-10-17 00:00:00,2017-10-17 00:00:00,2017-10-19 00:00:00,2017-10-24 00:00:00,2017-10-31 00:00:00,0,0,2017,10,2017-10
ord_001531,c_001127,delivered,2018-05-26 00:00:00,2018-05-26 00:00:00,2018-05-28 00:00:00,2018-05-30 00:00:00,2018-06-08 00:00:00,0,0,2018,5,2018-05
ord_001532,c_000402,delivered,2017-12-27 00:00:00,2017-12-27 00:00:00,2017-12-29 00:00:00,2018-01-18 00:00:00,2018-01-16 00:00:00,1,2,2017,12,2017-12
ord_001533,c_000975,delivered,2018-08-22 00:00:00,2018-08-22 00:00:00,2018-08-24 00:00:00,2018-09-04 00:00:00,2018-09-18 00:00:00,0,0,2018,8,2018-08
ord_001534,c_000224,delivered,2017-08-07 00:00:00,2017-08-07 00:00:00,2017-08-10 00:00:00,2017-08-25 00:00:00,2017-08-21 00:00:00,1,4,2017,8,2017-08
ord_001535,c_000518,delivered,2018-02-10 00:00:00,2018-02-10 00:00:00,2018-02-12 00:00:00,2018-03-05 00:00:00,2018-03-01 00:00:00,1,4,2018,2,2018-02
ord_001536,c_000634,delivered,2017-08-08 00:00:00,2017-08-08 00:00:00,2017-08-11 00:00:00,2017-08-15 00:00:00,2017-08-21 00:00:00,0,0,2017,8,2017-08
ord_001537,c_000236,delivered,2018-08-18 00:00:00,2018-08-18 00:00:00,2018-08-19 00:00:00,2018-09-10 00:00:00,2018-09-01 00:00:00,1,9,2018,8,2018-08
ord_001538,c_001451,delivered,2017-04-17 00:00:00,2017-04-17 00:00:00,2017-04-20 00:00:00,2017-05-04 00:00:00,2017-04-29 00:00:00,1,5,2017,4,2017-04
ord_001539,c_000116,delivered,2018-08-04 00:00:00,2018-08-04 00:00:00,2018-08-06 00:00:00,2018-08-12 00:00:00,2018-08-29 00:00:00,0,0,2018,8,2018-08
ord_001540,c_001187,delivered,2017-10-13 00:00:00,2017-10-13 00:00:00,2017-10-14 00:00:00,2017-10-31 00:00:00,2017-11-04 00:00:00,0,0,2017,10,2017-10
ord_001541,c_000226,delivered,2017-01-08 00:00:00,2017-01-08 00:00:00,2017-01-11 00:00:00,2017-01-26 00:00:00,2017-01-25 00:00:00,1,1,2017,1,2017-01
ord_001542,c_000230,delivered,2017-07-08 00:00:00,2017-07-08 00:00:00,2017-07-11 00:00:00,2017-07-27 00:00:00,2017-08-01 00:00:00,0,0,2017,7,2017-07
ord_001543,c_000182,delivered,2017-03-22 00:00:00,2017-03-22 00:00:00,2017-03-25 00:00:00,2017-04-10 00:00:00,2017-04-09 00:00:00,1,1,2017,3,2017-03
ord_001544,c_001273,delivered,2017-04-18 00:00:00,2017-04-18 00:00:00,2017-04-20 00:00:00,2017-04-25 00:00:00,2017-05-15 00:00:00,0,0,2017,4,2017-04
ord_001545,c_001342,delivered,2017-11-17 00:00:00,2017-11-17 00:00:00,2017-11-19 00:00:00,2017-11-29 00:00:00,2017-12-02 00:00:00,0,0,2017,11,2017-11
ord_001546,c_000210,delivered,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-05 00:00:00,2018-08-06 00:00:00,2018-08-14 00:00:00,0,0,2018,8,2018-08
ord_001547,c_001416,delivered,2017-12-12 00:00:00,2017-12-12 00:00:00,2017-12-15 00:00:00,2017-12-20 00:00:00,2017-12-26 00:00:00,0,0,2017,12,2017-12
ord_001548,c_000096,delivered,2017-11-24 00:00:00,2017-11-24 00:00:00,2017-11-25 00:00:00,2017-12-06 00:00:00,2017-12-14 00:00:00,0,0,2017,11,2017-11
ord_001549,c_000894,delivered,2018-07-09 00:00:00,2018-07-09 00:00:00,2018-07-11 00:00:00,2018-08-01 00:00:00,2018-07-25 00:00:00,1,7,2018,7,2018-07
ord_001550,c_000756,delivered,2017-10-29 00:00:00,2017-10-29 00:00:00,2017-10-31 00:00:00,2017-11-06 00:00:00,2017-11-15 00:00:00,0,0,2017,10,2017-10
ord_001551,c_001110,delivered,2017-07-19 00:00:00,2017-07-19 00:00:00,2017-07-20 00:00:00,2017-07-26 00:00:00,2017-08-03 00:00:00,0,0,2017,7,2017-07
ord_001552,c_000415,delivered,2018-02-23 00:00:00,2018-02-23 00:00:00,2018-02-26 00:00:00,2018-03-14 00:00:00,2018-03-07 00:00:00,1,7,2018,2,2018-02
ord_001553,c_000394,delivered,2017-02-08 00:00:00,2017-02-08 00:00:00,2017-02-11 00:00:00,2017-02-13 00:00:00,2017-03-05 00:00:00,0,0,2017,2,2017-02
ord_001554,c_000696,delivered,2017-11-03 00:00:00,2017-11-03 00:00:00,2017-11-04 00:00:00,2017-11-22 00:00:00,2017-11-19 00:00:00,1,3,2017,11,2017-11
ord_001555,c_000844,delivered,2017-01-04 00:00:00,2017-01-04 00:00:00,2017-01-07 00:00:00,2017-01-25 00:00:00,2017-01-20 00:00:00,1,5,2017,1,2017-01
ord_001556,c_000604,delivered,2017-03-18 00:00:00,2017-03-18 00:00:00,2017-03-21 00:00:00,2017-03-23 00:00:00,2017-04-03 00:00:00,0,0,2017,3,2017-03
ord_001557,c_000582,delivered,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-04-14 00:00:00,2018-05-02 00:00:00,2018-05-10 00:00:00,0,0,2018,4,2018-04
ord_001558,c_000133,delivered,2017-06-28 00:00:00,2017-06-28 00:00:00,2017-06-29 00:00:00,2017-07-02 00:00:00,2017-07-24 00:00:00,0,0,2017,6,2017-06
ord_001559,c_000791,delivered,2017-10-03 00:00:00,2017-10-03 00:00:00,2017-10-04 00:00:00,2017-10-22 00:00:00,2017-10-30 00:00:00,0,0,2017,10,2017-10
ord_001560,c_000649,delivered,2017-06-01 00:00:00,2017-06-01 00:00:00,2017-06-04 00:00:00,2017-06-07 00:00:00,2017-06-18 00:00:00,0,0,2017,6,2017-06
ord_001561,c_001338,delivered,2017-06-13 00:00:00,2017-06-13 00:00:00,2017-06-14 00:00:00,2017-07-01 00:00:00,2017-07-05 00:00:00,0,0,2017,6,2017-06
ord_001562,c_000221,delivered,2017-10-17 00:00:00,2017-10-17 00:00:00,2017-10-20 00:00:00,2017-10-31 00:00:00,2017-10-30 00:00:00,1,1,2017,10,2017-10
ord_001563,c_000976,delivered,2018-01-13 00:00:00,2018-01-13 00:00:00,2018-01-15 00:00:00,2018-01-26 00:00:00,2018-01-25 00:00:00,1,1,2018,1,2018-01
ord_001564,c_001462,delivered,2017-11-06 00:00:00,2017-11-06 00:00:00,2017-11-08 00:00:00,2017-11-26 00:00:00,2017-12-02 00:00:00,0,0,2017,11,2017-11
ord_001565,c_001070,delivered,2018-01-24 00:00:00,2018-01-24 00:00:00,2018-01-25 00:00:00,2018-01-31 00:00:00,2018-02-06 00:00:00,0,0,2018,1,2018-01
ord_001566,c_001216,delivered,2017-07-02 00:00:00,2017-07-02 00:00:00,2017-07-05 00:00:00,2017-07-22 00:00:00,2017-07-26 00:00:00,0,0,2017,7,2017-07
ord_001567,c_001403,delivered,2017-11-02 00:00:00,2017-11-02 00:00:00,2017-11-05 00:00:00,2017-11-09 00:00:00,2017-11-23 00:00:00,0,0,2017,11,2017-11
ord_001568,c_000788,delivered,2017-03-13 00:00:00,2017-03-13 00:00:00,2017-03-16 00:00:00,2017-04-04 00:00:00,2017-03-30 00:00:00,1,5,2017,3,2017-03
ord_001569,c_000691,delivered,2017-08-07 00:00:00,2017-08-07 00:00:00,2017-08-08 00:00:00,2017-08-11 00:00:00,2017-09-03 00:00:00,0,0,2017,8,2017-08
ord_001570,c_001358,delivered,2017-06-22 00:00:00,2017-06-22 00:00:00,2017-06-25 00:00:00,2017-07-09 00:00:00,2017-07-08 00:00:00,1,1,2017,6,2017-06
ord_001571,c_000039,delivered,2017-09-29 00:00:00,2017-09-29 00:00:00,2017-10-02 00:00:00,2017-10-13 00:00:00,2017-10-26 00:00:00,0,0,2017,9,2017-09
ord_001572,c_001317,delivered,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-04-16 00:00:00,2018-04-23 00:00:00,2018-05-09 00:00:00,0,0,2018,4,2018-04
ord_001573,c_000690,delivered,2017-09-26 00:00:00,2017-09-26 00:00:00,2017-09-28 00:00:00,2017-10-16 00:00:00,2017-10-12 00:00:00,1,4,2017,9,2017-09
ord_001574,c_000162,invoiced,2017-01-20 00:00:00,2017-01-20 00:00:00,2017-01-23 00:00:00,,2017-02-12 00:00:00,0,0,2017,1,2017-01
ord_001575,c_001355,delivered,2018-08-01 00:00:00,2018-08-01 00:00:00,2018-08-03 00:00:00,2018-08-14 00:00:00,2018-08-24 00:00:00,0,0,2018,8,2018-08
ord_001576,c_001128,delivered,2018-05-18 00:00:00,2018-05-18 00:00:00,2018-05-21 00:00:00,2018-06-07 00:00:00,2018-06-13 00:00:00,0,0,2018,5,2018-05
ord_001577,c_000161,delivered,2017-05-27 00:00:00,2017-05-27 00:00:00,2017-05-30 00:00:00,2017-06-03 00:00:00,2017-06-13 00:00:00,0,0,2017,5,2017-05
ord_001578,c_001078,canceled,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-03-08 00:00:00,,2018-03-30 00:00:00,0,0,2018,3,2018-03
ord_001579,c_001058,delivered,2017-06-14 00:00:00,2017-06-14 00:00:00,2017-06-16 00:00:00,2017-07-05 00:00:00,2017-07-05 00:00:00,0,0,2017,6,2017-06
ord_001580,c_000242,delivered,2017-11-06 00:00:00,2017-11-06 00:00:00,2017-11-09 00:00:00,2017-11-26 00:00:00,2017-11-24 00:00:00,1,2,2017,11,2017-11
ord_001581,c_000967,delivered,2018-06-02 00:00:00,2018-06-02 00:00:00,2018-06-03 00:00:00,2018-06-11 00:00:00,2018-06-29 00:00:00,0,0,2018,6,2018-06
ord_001582,c_000890,delivered,2017-01-14 00:00:00,2017-01-14 00:00:00,2017-01-17 00:00:00,2017-01-24 00:00:00,2017-02-03 00:00:00,0,0,2017,1,2017-01
ord_001583,c_000113,delivered,2017-05-12 00:00:00,2017-05-12 00:00:00,2017-05-14 00:00:00,2017-05-21 00:00:00,2017-05-30 00:00:00,0,0,2017,5,2017-05
ord_001584,c_001014,delivered,2018-03-15 00:00:00,2018-03-15 00:00:00,2018-03-17 00:00:00,2018-03-30 00:00:00,2018-03-28 00:00:00,1,2,2018,3,2018-03
ord_001585,c_000318,delivered,2017-09-20 00:00:00,2017-09-20 00:00:00,2017-09-21 00:00:00,2017-10-02 00:00:00,2017-10-07 00:00:00,0,0,2017,9,2017-09
ord_001586,c_000023,delivered,2017-08-13 00:00:00,2017-08-13 00:00:00,2017-08-14 00:00:00,2017-09-03 00:00:00,2017-09-02 00:00:00,1,1,2017,8,2017-08
ord_001587,c_000824,delivered,2017-09-15 00:00:00,2017-09-15 00:00:00,2017-09-16 00:00:00,2017-09-20 00:00:00,2017-10-03 00:00:00,0,0,2017,9,2017-09
ord_001588,c_001142,delivered,2017-08-22 00:00:00,2017-08-22 00:00:00,2017-08-24 00:00:00,2017-09-11 00:00:00,2017-09-04 00:00:00,1,7,2017,8,2017-08
ord_001589,c_000701,delivered,2017-12-02 00:00:00,2017-12-02 00:00:00,2017-12-05 00:00:00,2017-12-26 00:00:00,2017-12-16 00:00:00,1,10,2017,12,2017-12
ord_001590,c_001019,delivered,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-16 00:00:00,2018-02-17 00:00:00,2018-03-04 00:00:00,0,0,2018,2,2018-02
ord_001591,c_001236,delivered,2017-01-24 00:00:00,2017-01-24 00:00:00,2017-01-25 00:00:00,2017-02-05 00:00:00,2017-02-15 00:00:00,0,0,2017,1,2017-01
ord_001592,c_001442,delivered,2017-09-28 00:00:00,2017-09-28 00:00:00,2017-09-29 00:00:00,2017-10-07 00:00:00,2017-10-25 00:00:00,0,0,2017,9,2017-09
ord_001593,c_001137,delivered,2017-04-05 00:00:00,2017-04-05 00:00:00,2017-04-08 00:00:00,2017-04-10 00:00:00,2017-04-25 00:00:00,0,0,2017,4,2017-04
ord_001594,c_001068,delivered,2017-05-22 00:00:00,2017-05-22 00:00:00,2017-05-23 00:00:00,2017-05-31 00:00:00,2017-06-06 00:00:00,0,0,2017,5,2017-05
ord_001595,c_000128,delivered,2017-03-22 00:00:00,2017-03-22 00:00:00,2017-03-25 00:00:00,2017-04-03 00:00:00,2017-04-18 00:00:00,0,0,2017,3,2017-03
ord_001596,c_000876,delivered,2017-10-01 00:00:00,2017-10-01 00:00:00,2017-10-04 00:00:00,2017-10-07 00:00:00,2017-10-21 00:00:00,0,0,2017,10,2017-10
ord_001597,c_000158,delivered,2017-10-03 00:00:00,2017-10-03 00:00:00,2017-10-06 00:00:00,2017-10-22 00:00:00,2017-10-16 00:00:00,1,6,2017,10,2017-10
ord_001598,c_000827,delivered,2018-04-10 00:00:00,2018-04-10 00:00:00,2018-04-13 00:00:00,2018-04-28 00:00:00,2018-05-04 00:00:00,0,0,2018,4,2018-04
ord_001599,c_001418,delivered,2017-07-27 00:00:00,2017-07-27 00:00:00,2017-07-29 00:00:00,2017-08-11 00:00:00,2017-08-18 00:00:00,0,0,2017,7,2017-07
ord_001600,c_000852,delivered,2017-10-23 00:00:00,2017-10-23 00:00:00,2017-10-26 00:00:00,2017-11-03 00:00:00,2017-11-08 00:00:00,0,0,2017,10,2017-10
ord_001601,c_000512,delivered,2017-02-08 00:00:00,2017-02-08 00:00:00,2017-02-09 00:00:00,2017-02-17 00:00:00,2017-03-02 00:00:00,0,0,2017,2,2017-02
ord_001602,c_000045,delivered,2017-10-15 00:00:00,2017-10-15 00:00:00,2017-10-16 00:00:00,2017-10-21 00:00:00,2017-10-28 00:00:00,0,0,2017,10,2017-10
ord_001603,c_001132,delivered,2017-05-04 00:00:00,2017-05-04 00:00:00,2017-05-05 00:00:00,2017-05-11 00:00:00,2017-05-26 00:00:00,0,0,2017,5,2017-05
ord_001604,c_000219,delivered,2017-10-10 00:00:00,2017-10-10 00:00:00,2017-10-11 00:00:00,2017-10-23 00:00:00,2017-10-22 00:00:00,1,1,2017,10,2017-10
ord_001605,c_000443,delivered,2017-06-29 00:00:00,2017-06-29 00:00:00,2017-07-01 00:00:00,2017-07-16 00:00:00,2017-07-23 00:00:00,0,0,2017,6,2017-06
ord_001606,c_000315,delivered,2017-04-07 00:00:00,2017-04-07 00:00:00,2017-04-10 00:00:00,2017-05-01 00:00:00,2017-05-02 00:00:00,0,0,2017,4,2017-04
ord_001607,c_000177,delivered,2017-07-10 00:00:00,2017-07-10 00:00:00,2017-07-13 00:00:00,2017-07-28 00:00:00,2017-07-26 00:00:00,1,2,2017,7,2017-07
ord_001608,c_000228,delivered,2017-03-15 00:00:00,2017-03-15 00:00:00,2017-03-16 00:00:00,2017-03-25 00:00:00,2017-03-28 00:00:00,0,0,2017,3,2017-03
ord_001609,c_000267,delivered,2018-03-23 00:00:00,2018-03-23 00:00:00,2018-03-24 00:00:00,2018-04-02 00:00:00,2018-04-17 00:00:00,0,0,2018,3,2018-03
ord_001610,c_000870,delivered,2018-05-12 00:00:00,2018-05-12 00:00:00,2018-05-13 00:00:00,2018-05-23 00:00:00,2018-06-05 00:00:00,0,0,2018,5,2018-05
ord_001611,c_000838,delivered,2018-07-15 00:00:00,2018-07-15 00:00:00,2018-07-18 00:00:00,2018-07-28 00:00:00,2018-08-11 00:00:00,0,0,2018,7,2018-07
ord_001612,c_001403,delivered,2018-04-29 00:00:00,2018-04-29 00:00:00,2018-05-01 00:00:00,2018-05-21 00:00:00,2018-05-17 00:00:00,1,4,2018,4,2018-04
ord_001613,c_000489,delivered,2017-04-26 00:00:00,2017-04-26 00:00:00,2017-04-28 00:00:00,2017-05-18 00:00:00,2017-05-15 00:00:00,1,3,2017,4,2017-04
ord_001614,c_000702,delivered,2018-06-19 00:00:00,2018-06-19 00:00:00,2018-06-21 00:00:00,2018-06-24 00:00:00,2018-07-02 00:00:00,0,0,2018,6,2018-06
ord_001615,c_000687,delivered,2017-04-08 00:00:00,2017-04-08 00:00:00,2017-04-10 00:00:00,2017-04-26 00:00:00,2017-04-26 00:00:00,0,0,2017,4,2017-04
ord_001616,c_001314,delivered,2017-11-24 00:00:00,2017-11-24 00:00:00,2017-11-25 00:00:00,2017-11-28 00:00:00,2017-12-09 00:00:00,0,0,2017,11,2017-11
ord_001617,c_000996,delivered,2018-02-11 00:00:00,2018-02-11 00:00:00,2018-02-14 00:00:00,2018-02-24 00:00:00,2018-02-23 00:00:00,1,1,2018,2,2018-02
ord_001618,c_000357,shipped,2017-11-09 00:00:00,2017-11-09 00:00:00,2017-11-10 00:00:00,,2017-12-06 00:00:00,0,0,2017,11,2017-11
ord_001619,c_000872,delivered,2017-05-28 00:00:00,2017-05-28 00:00:00,2017-05-30 00:00:00,2017-06-13 00:00:00,2017-06-19 00:00:00,0,0,2017,5,2017-05
ord_001620,c_000204,delivered,2017-12-08 00:00:00,2017-12-08 00:00:00,2017-12-09 00:00:00,2017-12-21 00:00:00,2018-01-03 00:00:00,0,0,2017,12,2017-12
ord_001621,c_001237,delivered,2018-05-10 00:00:00,2018-05-10 00:00:00,2018-05-12 00:00:00,2018-05-25 00:00:00,2018-05-24 00:00:00,1,1,2018,5,2018-05
ord_001622,c_000552,delivered,2017-01-23 00:00:00,2017-01-23 00:00:00,2017-01-26 00:00:00,2017-02-01 00:00:00,2017-02-14 00:00:00,0,0,2017,1,2017-01
ord_001623,c_000323,delivered,2017-04-15 00:00:00,2017-04-15 00:00:00,2017-04-17 00:00:00,2017-04-24 00:00:00,2017-05-08 00:00:00,0,0,2017,4,2017-04
ord_001624,c_000594,delivered,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-03 00:00:00,2018-08-06 00:00:00,2018-08-14 00:00:00,0,0,2018,8,2018-08
ord_001625,c_000181,delivered,2018-07-12 00:00:00,2018-07-12 00:00:00,2018-07-15 00:00:00,2018-07-27 00:00:00,2018-07-28 00:00:00,0,0,2018,7,2018-07
ord_001626,c_000499,delivered,2018-08-16 00:00:00,2018-08-16 00:00:00,2018-08-18 00:00:00,2018-08-29 00:00:00,2018-09-11 00:00:00,0,0,2018,8,2018-08
ord_001627,c_001344,invoiced,2017-08-10 00:00:00,2017-08-10 00:00:00,2017-08-12 00:00:00,,2017-09-03 00:00:00,0,0,2017,8,2017-08
ord_001628,c_000083,delivered,2017-01-15 00:00:00,2017-01-15 00:00:00,2017-01-18 00:00:00,2017-02-02 00:00:00,2017-02-03 00:00:00,0,0,2017,1,2017-01
ord_001629,c_000303,delivered,2017-03-19 00:00:00,2017-03-19 00:00:00,2017-03-20 00:00:00,2017-03-26 00:00:00,2017-03-31 00:00:00,0,0,2017,3,2017-03
ord_001630,c_000262,delivered,2017-11-18 00:00:00,2017-11-18 00:00:00,2017-11-21 00:00:00,2017-11-22 00:00:00,2017-12-13 00:00:00,0,0,2017,11,2017-11
ord_001631,c_000784,delivered,2017-08-29 00:00:00,2017-08-29 00:00:00,2017-08-30 00:00:00,2017-09-09 00:00:00,2017-09-18 00:00:00,0,0,2017,8,2017-08
ord_001632,c_001224,delivered,2017-01-18 00:00:00,2017-01-18 00:00:00,2017-01-20 00:00:00,2017-01-24 00:00:00,2017-02-01 00:00:00,0,0,2017,1,2017-01
ord_001633,c_001264,delivered,2018-03-30 00:00:00,2018-03-30 00:00:00,2018-04-01 00:00:00,2018-04-16 00:00:00,2018-04-15 00:00:00,1,1,2018,3,2018-03
ord_001634,c_000914,shipped,2018-03-19 00:00:00,2018-03-19 00:00:00,2018-03-22 00:00:00,,2018-04-08 00:00:00,0,0,2018,3,2018-03
ord_001635,c_000692,delivered,2017-10-04 00:00:00,2017-10-04 00:00:00,2017-10-06 00:00:00,2017-10-09 00:00:00,2017-10-20 00:00:00,0,0,2017,10,2017-10
ord_001636,c_000944,delivered,2018-02-28 00:00:00,2018-02-28 00:00:00,2018-03-03 00:00:00,2018-03-18 00:00:00,2018-03-20 00:00:00,0,0,2018,2,2018-02
ord_001637,c_000683,delivered,2018-04-21 00:00:00,2018-04-21 00:00:00,2018-04-23 00:00:00,2018-04-30 00:00:00,2018-05-12 00:00:00,0,0,2018,4,2018-04
ord_001638,c_001319,delivered,2017-01-27 00:00:00,2017-01-27 00:00:00,2017-01-29 00:00:00,2017-02-04 00:00:00,2017-02-15 00:00:00,0,0,2017,1,2017-01
ord_001639,c_000689,delivered,2018-05-29 00:00:00,2018-05-29 00:00:00,2018-05-30 00:00:00,2018-06-15 00:00:00,2018-06-16 00:00:00,0,0,2018,5,2018-05
ord_001640,c_000396,delivered,2018-04-09 00:00:00,2018-04-09 00:00:00,2018-04-12 00:00:00,2018-05-01 00:00:00,2018-05-01 00:00:00,0,0,2018,4,2018-04
ord_001641,c_001162,delivered,2017-12-29 00:00:00,2017-12-29 00:00:00,2018-01-01 00:00:00,2018-01-10 00:00:00,2018-01-10 00:00:00,0,0,2017,12,2017-12
ord_001642,c_000839,delivered,2018-01-18 00:00:00,2018-01-18 00:00:00,2018-01-20 00:00:00,2018-01-29 00:00:00,2018-02-02 00:00:00,0,0,2018,1,2018-01
ord_001643,c_000878,delivered,2018-06-09 00:00:00,2018-06-09 00:00:00,2018-06-10 00:00:00,2018-06-15 00:00:00,2018-06-29 00:00:00,0,0,2018,6,2018-06
ord_001644,c_000823,delivered,2018-01-17 00:00:00,2018-01-17 00:00:00,2018-01-18 00:00:00,2018-02-07 00:00:00,2018-02-07 00:00:00,0,0,2018,1,2018-01
ord_001645,c_001153,delivered,2017-07-03 00:00:00,2017-07-03 00:00:00,2017-07-06 00:00:00,2017-07-14 00:00:00,2017-07-22 00:00:00,0,0,2017,7,2017-07
ord_001646,c_000049,delivered,2017-07-13 00:00:00,2017-07-13 00:00:00,2017-07-16 00:00:00,2017-08-01 00:00:00,2017-07-28 00:00:00,1,4,2017,7,2017-07
ord_001647,c_000789,delivered,2018-04-07 00:00:00,2018-04-07 00:00:00,2018-04-09 00:00:00,2018-04-25 00:00:00,2018-04-30 00:00:00,0,0,2018,4,2018-04
ord_001648,c_000293,delivered,2017-02-25 00:00:00,2017-02-25 00:00:00,2017-02-28 00:00:00,2017-03-21 00:00:00,2017-03-24 00:00:00,0,0,2017,2,2017-02
ord_001649,c_000536,delivered,2017-08-18 00:00:00,2017-08-18 00:00:00,2017-08-20 00:00:00,2017-09-05 00:00:00,2017-08-30 00:00:00,1,6,2017,8,2017-08
ord_001650,c_000311,delivered,2018-05-04 00:00:00,2018-05-04 00:00:00,2018-05-05 00:00:00,2018-05-23 00:00:00,2018-05-25 00:00:00,0,0,2018,5,2018-05
ord_001651,c_000537,delivered,2017-01-28 00:00:00,2017-01-28 00:00:00,2017-01-31 00:00:00,2017-02-01 00:00:00,2017-02-12 00:00:00,0,0,2017,1,2017-01
ord_001652,c_000639,delivered,2018-08-06 00:00:00,2018-08-06 00:00:00,2018-08-07 00:00:00,2018-08-19 00:00:00,2018-09-01 00:00:00,0,0,2018,8,2018-08
ord_001653,c_000234,delivered,2017-07-03 00:00:00,2017-07-03 00:00:00,2017-07-04 00:00:00,2017-07-25 00:00:00,2017-07-17 00:00:00,1,8,2017,7,2017-07
ord_001654,c_001233,delivered,2018-03-01 00:00:00,2018-03-01 00:00:00,2018-03-03 00:00:00,2018-03-09 00:00:00,2018-03-18 00:00:00,0,0,2018,3,2018-03
ord_001655,c_000605,delivered,2018-01-10 00:00:00,2018-01-10 00:00:00,2018-01-11 00:00:00,2018-01-31 00:00:00,2018-02-01 00:00:00,0,0,2018,1,2018-01
ord_001656,c_000094,delivered,2017-02-10 00:00:00,2017-02-10 00:00:00,2017-02-12 00:00:00,2017-02-16 00:00:00,2017-02-26 00:00:00,0,0,2017,2,2017-02
ord_001657,c_000327,delivered,2018-04-29 00:00:00,2018-04-29 00:00:00,2018-05-01 00:00:00,2018-05-06 00:00:00,2018-05-15 00:00:00,0,0,2018,4,2018-04
ord_001658,c_000225,delivered,2017-09-17 00:00:00,2017-09-17 00:00:00,2017-09-18 00:00:00,2017-09-24 00:00:00,2017-09-30 00:00:00,0,0,2017,9,2017-09
ord_001659,c_000967,shipped,2018-03-17 00:00:00,2018-03-17 00:00:00,2018-03-18 00:00:00,,2018-04-09 00:00:00,0,0,2018,3,2018-03
ord_001660,c_000890,delivered,2017-03-25 00:00:00,2017-03-25 00:00:00,2017-03-27 00:00:00,2017-04-06 00:00:00,2017-04-08 00:00:00,0,0,2017,3,2017-03
ord_001661,c_000011,delivered,2017-02-15 00:00:00,2017-02-15 00:00:00,2017-02-17 00:00:00,2017-02-19 00:00:00,2017-03-09 00:00:00,0,0,2017,2,2017-02
ord_001662,c_001353,delivered,2018-03-16 00:00:00,2018-03-16 00:00:00,2018-03-17 00:00:00,2018-04-04 00:00:00,2018-04-02 00:00:00,1,2,2018,3,2018-03
ord_001663,c_001036,delivered,2018-06-03 00:00:00,2018-06-03 00:00:00,2018-06-05 00:00:00,2018-06-15 00:00:00,2018-06-16 00:00:00,0,0,2018,6,2018-06
ord_001664,c_000035,delivered,2018-03-14 00:00:00,2018-03-14 00:00:00,2018-03-16 00:00:00,2018-03-28 00:00:00,2018-04-09 00:00:00,0,0,2018,3,2018-03
ord_001665,c_000447,delivered,2017-05-16 00:00:00,2017-05-16 00:00:00,2017-05-19 00:00:00,2017-05-25 00:00:00,2017-05-31 00:00:00,0,0,2017,5,2017-05
ord_001666,c_001476,delivered,2017-07-02 00:00:00,2017-07-02 00:00:00,2017-07-05 00:00:00,2017-07-22 00:00:00,2017-07-15 00:00:00,1,7,2017,7,2017-07
ord_001667,c_001244,delivered,2017-06-21 00:00:00,2017-06-21 00:00:00,2017-06-24 00:00:00,2017-07-06 00:00:00,2017-07-11 00:00:00,0,0,2017,6,2017-06
ord_001668,c_000441,delivered,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-16 00:00:00,2018-08-24 00:00:00,2018-08-27 00:00:00,0,0,2018,8,2018-08
ord_001669,c_000653,delivered,2018-06-23 00:00:00,2018-06-23 00:00:00,2018-06-26 00:00:00,2018-07-12 00:00:00,2018-07-14 00:00:00,0,0,2018,6,2018-06
ord_001670,c_000595,delivered,2017-04-30 00:00:00,2017-04-30 00:00:00,2017-05-02 00:00:00,2017-05-08 00:00:00,2017-05-21 00:00:00,0,0,2017,4,2017-04
ord_001671,c_000229,delivered,2017-10-08 00:00:00,2017-10-08 00:00:00,2017-10-10 00:00:00,2017-11-01 00:00:00,2017-10-25 00:00:00,1,7,2017,10,2017-10
ord_001672,c_000344,delivered,2017-11-04 00:00:00,2017-11-04 00:00:00,2017-11-07 00:00:00,2017-11-08 00:00:00,2017-11-30 00:00:00,0,0,2017,11,2017-11
ord_001673,c_001104,delivered,2017-10-04 00:00:00,2017-10-04 00:00:00,2017-10-05 00:00:00,2017-10-24 00:00:00,2017-10-16 00:00:00,1,8,2017,10,2017-10
ord_001674,c_001377,delivered,2018-06-14 00:00:00,2018-06-14 00:00:00,2018-06-17 00:00:00,2018-07-08 00:00:00,2018-07-08 00:00:00,0,0,2018,6,2018-06
